_id,age,sex,region,income,married,children,car,save_act,current_act,mortgage,pep
ID13839,22,MALE,RURAL,31290.02,,1,YES,NO,NO,NO,NO
ID13840,59,FEMALE,INNER_CITY,34870.11,YES,3,NO,NO,NO,NO,NO
ID13841,30,MALE,INNER_CITY,51036.43,NO,,NO,NO,NO,NO,YES
ID13842,66,MALE,INNER_CITY,71029.3,,4,NO,NO,YES,YES,YES
ID13843,49,FEMALE,TOWN,98605.57,NO,3,NO,NO,NO,YES,NO
ID13844,59,FEMALE,RURAL,,NO,4,YES,YES,NO,NO,NO
ID13845,32,FEMALE,SUBURBAN,45270.6,,4,YES,YES,NO,YES,YES
ID13846,51,FEMALE,RURAL,44371.0,NO,5,NO,NO,YES,,YES
ID13847,40,FEMALE,INNER_CITY,39746.71,NO,4,NO,NO,NO,,YES
ID13848,18,FEMALE,RURAL,75630.63,,,YES,YES,NO,YES,YES
ID13849,75,FEMALE,RURAL,47360.39,YES,3,YES,YES,YES,YES,NO
ID13850,23,FEMALE,INNER_CITY,16773.24,YES,3,YES,YES,NO,YES,NO
ID13851,28,FEMALE,RURAL,,YES,5,NO,YES,YES,YES,NO
ID13852,56,MALE,RURAL,43257.13,,0,YES,NO,YES,NO,NO
ID13853,74,FEMALE,INNER_CITY,9141.23,,4,YES,NO,NO,,YES
ID13854,38,FEMALE,INNER_CITY,,YES,5,YES,YES,YES,,YES
ID13855,70,FEMALE,TOWN,,NO,4,NO,NO,NO,YES,YES
ID13856,69,MALE,TOWN,63922.82,NO,2,NO,NO,NO,YES,YES
ID13857,56,MALE,TOWN,47720.31,YES,1,YES,YES,YES,NO,NO
ID13858,53,MALE,SUBURBAN,92972.59,YES,0,YES,NO,YES,NO,NO
ID13859,47,FEMALE,RURAL,97053.72,YES,4,YES,NO,NO,,YES
ID13860,59,FEMALE,TOWN,80845.4,NO,1,YES,NO,NO,,NO
ID13861,40,FEMALE,TOWN,82574.33,YES,2,NO,YES,NO,YES,YES
ID13862,43,MALE,SUBURBAN,31324.03,YES,,YES,YES,YES,YES,YES
ID13863,57,MALE,TOWN,,NO,3,YES,NO,NO,NO,YES
ID13864,22,MALE,TOWN,64226.67,,1,NO,YES,NO,YES,YES
ID13865,49,FEMALE,TOWN,,NO,5,YES,YES,YES,NO,YES
ID13866,71,MALE,TOWN,84646.78,,2,NO,NO,NO,NO,YES
ID13867,70,FEMALE,TOWN,8762.15,NO,5,NO,NO,YES,,NO
ID13868,67,FEMALE,TOWN,87718.69,YES,,NO,NO,NO,,NO
ID13869,51,MALE,INNER_CITY,56280.04,YES,,NO,YES,YES,YES,NO
ID13870,19,FEMALE,INNER_CITY,92558.79,YES,3,YES,NO,YES,YES,YES
ID13871,41,FEMALE,INNER_CITY,,NO,,NO,NO,YES,YES,YES
ID13872,52,FEMALE,RURAL,,YES,3,YES,NO,YES,NO,YES
ID13873,75,MALE,RURAL,,NO,4,NO,YES,YES,YES,NO
ID13874,66,MALE,INNER_CITY,32587.48,YES,4,YES,YES,YES,YES,YES
ID13875,56,MALE,TOWN,86273.7,YES,,NO,YES,YES,YES,YES
ID13876,47,FEMALE,TOWN,87837.4,NO,2,NO,YES,YES,YES,YES
ID13877,32,MALE,SUBURBAN,34935.16,,2,NO,YES,YES,,YES
ID13878,58,FEMALE,INNER_CITY,45320.07,NO,3,YES,NO,YES,,NO
ID13879,22,FEMALE,INNER_CITY,18838.88,YES,,NO,NO,NO,,YES
ID13880,37,MALE,SUBURBAN,,,,NO,YES,YES,NO,NO
ID13881,33,MALE,TOWN,81362.51,NO,,NO,YES,NO,YES,NO
ID13882,28,MALE,INNER_CITY,77413.67,,,NO,YES,YES,YES,NO
ID13883,63,MALE,TOWN,69233.98,,0,NO,YES,NO,YES,YES
ID13884,69,MALE,RURAL,78987.23,YES,,YES,YES,NO,YES,NO
ID13885,27,FEMALE,TOWN,11841.72,,,NO,YES,NO,,YES
ID13886,72,MALE,TOWN,88731.26,YES,5,NO,NO,NO,,YES
ID13887,35,MALE,SUBURBAN,76150.44,,,NO,YES,YES,NO,YES
ID13888,21,MALE,TOWN,31969.96,YES,3,YES,NO,YES,NO,YES
ID13889,36,FEMALE,RURAL,,NO,,NO,YES,YES,NO,NO
ID13890,51,MALE,RURAL,54324.79,YES,4,NO,YES,YES,NO,YES
ID13891,63,FEMALE,RURAL,13426.18,,4,NO,NO,NO,,NO
ID13892,49,MALE,RURAL,70704.89,YES,5,NO,YES,YES,YES,YES
ID13893,69,FEMALE,SUBURBAN,,YES,4,YES,NO,YES,YES,YES
ID13894,20,FEMALE,TOWN,,YES,1,YES,NO,YES,,YES
ID13895,57,MALE,TOWN,49586.46,YES,0,NO,YES,YES,NO,YES
ID13896,18,MALE,SUBURBAN,77182.05,,2,NO,YES,YES,,NO
ID13897,20,FEMALE,INNER_CITY,17276.62,YES,1,NO,NO,NO,YES,NO
ID13898,75,MALE,INNER_CITY,66832.97,YES,3,NO,YES,YES,NO,YES
ID13899,56,FEMALE,RURAL,44005.53,,5,YES,NO,YES,NO,YES
ID13900,63,MALE,SUBURBAN,19214.34,NO,2,NO,NO,YES,NO,NO
ID13901,41,FEMALE,TOWN,42774.44,,2,NO,NO,NO,YES,YES
ID13902,31,FEMALE,TOWN,14513.63,YES,0,YES,NO,NO,NO,NO
ID13903,50,MALE,TOWN,24354.21,YES,2,NO,YES,YES,,NO
ID13904,70,MALE,TOWN,,,0,YES,YES,NO,NO,YES
ID13905,63,FEMALE,TOWN,47953.87,YES,4,YES,YES,NO,,NO
ID13906,44,MALE,RURAL,72465.46,,3,NO,YES,YES,NO,NO
ID13907,74,FEMALE,TOWN,94170.88,YES,3,NO,NO,YES,YES,YES
ID13908,73,FEMALE,SUBURBAN,,YES,3,NO,YES,YES,,YES
ID13909,47,MALE,SUBURBAN,82227.88,NO,2,YES,YES,YES,NO,YES
ID13910,70,FEMALE,TOWN,17946.8,,,NO,NO,YES,NO,NO
ID13911,50,MALE,INNER_CITY,68973.92,,4,NO,YES,YES,,NO
ID13912,71,FEMALE,INNER_CITY,,NO,,YES,NO,YES,YES,YES
ID13913,23,MALE,RURAL,68255.73,YES,5,NO,NO,NO,NO,NO
ID13914,68,FEMALE,TOWN,,NO,0,NO,YES,NO,,YES
ID13915,29,MALE,RURAL,42349.04,YES,,NO,YES,NO,YES,YES
ID13916,70,FEMALE,TOWN,,,,NO,NO,YES,NO,YES
ID13917,56,FEMALE,SUBURBAN,44555.84,,4,NO,YES,YES,NO,NO
ID13918,47,FEMALE,RURAL,76319.2,YES,5,NO,NO,YES,NO,YES
ID13919,33,MALE,INNER_CITY,25307.06,,2,YES,NO,NO,YES,NO
ID13920,65,MALE,SUBURBAN,14387.41,NO,5,YES,NO,YES,YES,NO
ID13921,44,FEMALE,INNER_CITY,23736.89,YES,1,NO,YES,YES,YES,NO
ID13922,42,MALE,INNER_CITY,,YES,5,YES,NO,YES,,YES
ID13923,45,MALE,RURAL,21163.73,,5,YES,YES,NO,,NO
ID13924,30,FEMALE,SUBURBAN,37921.56,NO,2,NO,NO,NO,,NO
ID13925,38,FEMALE,INNER_CITY,36959.73,NO,,YES,YES,NO,NO,NO
ID13926,29,MALE,RURAL,35692.14,,,YES,NO,NO,YES,NO
ID13927,41,FEMALE,INNER_CITY,84387.85,NO,5,YES,NO,NO,,YES
ID13928,27,FEMALE,INNER_CITY,16166.25,NO,,NO,NO,NO,YES,NO
ID13929,50,FEMALE,SUBURBAN,95637.51,YES,,YES,YES,NO,NO,YES
ID13930,50,FEMALE,RURAL,70706.14,YES,5,YES,YES,YES,YES,NO
ID13931,51,MALE,SUBURBAN,52939.78,YES,3,NO,YES,NO,NO,YES
ID13932,69,FEMALE,INNER_CITY,67432.86,,,NO,NO,YES,YES,YES
ID13933,67,MALE,INNER_CITY,66250.55,,,NO,YES,NO,NO,NO
ID13934,67,MALE,SUBURBAN,52788.86,,1,NO,YES,YES,YES,YES
ID13935,53,MALE,INNER_CITY,59425.81,,1,NO,NO,NO,,NO
ID13936,46,FEMALE,TOWN,,YES,5,YES,NO,NO,NO,YES
ID13937,43,FEMALE,INNER_CITY,71342.51,YES,,YES,YES,YES,NO,NO
ID13938,18,MALE,INNER_CITY,81271.02,NO,,YES,YES,YES,YES,NO
ID13939,49,MALE,TOWN,,YES,2,NO,YES,NO,YES,YES
ID13940,29,FEMALE,SUBURBAN,,,1,YES,NO,YES,YES,NO
ID13941,55,MALE,RURAL,9140.19,NO,5,YES,NO,YES,YES,YES
ID13942,57,MALE,SUBURBAN,46101.89,YES,0,YES,YES,YES,,YES
ID13943,46,FEMALE,RURAL,45745.26,NO,2,YES,NO,NO,YES,NO
ID13944,22,MALE,SUBURBAN,74578.54,,,NO,YES,YES,,NO
ID13945,23,FEMALE,TOWN,,,,YES,YES,NO,YES,NO
ID13946,41,FEMALE,INNER_CITY,83179.44,NO,3,YES,NO,YES,YES,YES
ID13947,69,FEMALE,INNER_CITY,13768.6,,4,NO,YES,NO,YES,YES
ID13948,63,FEMALE,SUBURBAN,63759.79,YES,,YES,YES,NO,,YES
ID13949,70,FEMALE,INNER_CITY,26918.3,NO,2,YES,NO,NO,YES,NO
ID13950,39,FEMALE,RURAL,,,5,NO,NO,NO,YES,NO
ID13951,33,MALE,SUBURBAN,31906.13,,,YES,NO,NO,YES,NO
ID13952,72,MALE,RURAL,29180.83,,4,YES,YES,NO,YES,NO
ID13953,50,MALE,TOWN,34576.47,NO,5,YES,NO,YES,,YES
ID13954,52,MALE,INNER_CITY,85409.73,YES,2,YES,YES,YES,YES,YES
ID13955,62,MALE,TOWN,84408.41,YES,5,YES,NO,YES,YES,YES
ID13956,26,FEMALE,SUBURBAN,,,0,YES,YES,NO,,YES
ID13957,71,FEMALE,INNER_CITY,41090.53,YES,,YES,YES,NO,NO,NO
ID13958,38,FEMALE,TOWN,39022.4,,1,NO,YES,NO,,YES
ID13959,75,MALE,INNER_CITY,33023.69,,5,NO,YES,YES,,NO
ID13960,55,FEMALE,TOWN,,YES,4,NO,NO,YES,NO,YES
ID13961,45,FEMALE,TOWN,77450.54,NO,1,NO,NO,YES,YES,YES
ID13962,55,MALE,TOWN,11912.9,,,YES,NO,YES,YES,YES
ID13963,57,MALE,RURAL,66343.62,,,NO,NO,YES,YES,NO
ID13964,66,MALE,INNER_CITY,19922.07,NO,1,NO,YES,NO,,NO
ID13965,36,MALE,RURAL,,,5,YES,NO,NO,,YES
ID13966,40,MALE,SUBURBAN,33465.53,,5,NO,YES,NO,,YES
ID13967,43,MALE,TOWN,18150.63,NO,4,NO,NO,YES,,NO
ID13968,75,FEMALE,RURAL,78130.5,,1,NO,NO,NO,NO,YES
ID13969,51,FEMALE,SUBURBAN,21183.15,NO,0,NO,YES,YES,YES,NO
ID13970,38,FEMALE,RURAL,36361.35,YES,5,NO,NO,YES,NO,YES
ID13971,74,FEMALE,INNER_CITY,17463.15,YES,2,YES,YES,NO,,YES
ID13972,56,MALE,TOWN,47394.36,NO,5,NO,NO,YES,NO,NO
ID13973,42,FEMALE,SUBURBAN,33929.04,NO,1,NO,NO,NO,,YES
ID13974,30,MALE,INNER_CITY,59660.7,NO,1,NO,YES,YES,,NO
ID13975,41,MALE,SUBURBAN,95238.11,,4,YES,NO,YES,YES,NO
ID13976,66,MALE,RURAL,,,1,NO,YES,NO,YES,YES
ID13977,24,FEMALE,INNER_CITY,98824.49,NO,,NO,YES,NO,NO,YES
ID13978,22,FEMALE,RURAL,77446.59,YES,0,YES,YES,YES,NO,NO
ID13979,25,MALE,TOWN,9326.27,,4,NO,YES,YES,,NO
ID13980,36,MALE,RURAL,,NO,2,YES,YES,YES,NO,NO
ID13981,72,MALE,SUBURBAN,5517.36,,,NO,NO,NO,YES,NO
ID13982,40,MALE,RURAL,,YES,3,YES,YES,NO,NO,YES
ID13983,21,MALE,TOWN,,,,NO,NO,NO,NO,YES
ID13984,30,FEMALE,INNER_CITY,32523.58,YES,3,YES,NO,NO,NO,NO
ID13985,31,MALE,TOWN,22841.52,,3,YES,YES,NO,NO,NO
ID13986,74,FEMALE,TOWN,63216.63,YES,0,NO,NO,NO,YES,YES
ID13987,65,MALE,INNER_CITY,,YES,1,YES,YES,NO,NO,YES
ID13988,26,FEMALE,SUBURBAN,79177.65,NO,4,NO,YES,NO,NO,NO
ID13989,67,FEMALE,TOWN,27911.45,NO,1,YES,YES,YES,YES,YES
ID13990,57,MALE,INNER_CITY,39063.52,,,YES,NO,YES,,YES
ID13991,37,MALE,SUBURBAN,91668.43,,1,YES,NO,NO,YES,YES
ID13992,63,MALE,INNER_CITY,29287.94,NO,,YES,YES,NO,,NO
ID13993,73,FEMALE,SUBURBAN,,,2,YES,YES,NO,YES,YES
ID13994,67,FEMALE,TOWN,31214.18,,,NO,YES,YES,,NO
ID13995,18,FEMALE,INNER_CITY,7519.84,,0,NO,NO,YES,NO,NO
ID13996,27,FEMALE,INNER_CITY,82654.57,YES,3,YES,NO,YES,,YES
ID13997,73,FEMALE,TOWN,28352.2,,3,YES,NO,YES,,NO
ID13998,45,FEMALE,SUBURBAN,47928.75,YES,0,YES,YES,YES,,NO
ID13999,50,MALE,RURAL,44881.09,YES,5,NO,YES,NO,YES,YES
ID14000,33,MALE,SUBURBAN,8894.65,,,YES,YES,YES,,NO
ID14001,45,FEMALE,SUBURBAN,,,3,YES,YES,NO,YES,YES
ID14002,46,FEMALE,TOWN,84404.37,YES,5,YES,YES,YES,NO,NO
ID14003,26,FEMALE,RURAL,22269.01,YES,,YES,YES,YES,YES,YES
ID14004,38,MALE,SUBURBAN,26554.44,NO,0,YES,YES,NO,NO,NO
ID14005,38,FEMALE,SUBURBAN,30399.41,,0,NO,NO,YES,YES,NO
ID14006,30,MALE,TOWN,9748.22,NO,3,YES,YES,YES,YES,YES
ID14007,68,FEMALE,RURAL,,YES,,YES,NO,YES,YES,NO
ID14008,51,MALE,INNER_CITY,23803.98,YES,,NO,YES,YES,YES,YES
ID14009,37,FEMALE,INNER_CITY,50210.33,YES,3,YES,NO,YES,,NO
ID14010,52,MALE,SUBURBAN,,YES,0,YES,NO,NO,,YES
ID14011,71,FEMALE,RURAL,,,3,NO,YES,YES,,YES
ID14012,35,FEMALE,RURAL,71150.93,,1,YES,YES,NO,,NO
ID14013,24,FEMALE,INNER_CITY,8949.82,YES,,YES,NO,NO,YES,NO
ID14014,32,FEMALE,TOWN,98667.78,YES,2,NO,NO,NO,YES,YES
ID14015,43,MALE,SUBURBAN,,NO,4,YES,YES,NO,NO,YES
ID14016,19,MALE,INNER_CITY,97173.15,YES,4,YES,NO,NO,YES,YES
ID14017,48,FEMALE,SUBURBAN,,YES,2,YES,NO,NO,,NO
ID14018,75,FEMALE,TOWN,88705.98,YES,3,YES,NO,NO,YES,YES
ID14019,20,MALE,INNER_CITY,10575.48,YES,,YES,NO,NO,YES,YES
ID14020,74,MALE,INNER_CITY,18886.79,YES,,NO,NO,NO,YES,YES
ID14021,42,FEMALE,TOWN,5262.25,NO,,YES,YES,NO,YES,YES
ID14022,43,MALE,INNER_CITY,84056.83,NO,4,YES,YES,NO,YES,YES
ID14023,65,MALE,INNER_CITY,13124.35,,1,NO,YES,YES,YES,NO
ID14024,67,MALE,RURAL,,,,NO,NO,YES,YES,NO
ID14025,60,FEMALE,RURAL,62983.98,,4,NO,NO,NO,YES,NO
ID14026,53,MALE,RURAL,52372.38,YES,,YES,NO,NO,,NO
ID14027,63,FEMALE,SUBURBAN,,,4,NO,YES,YES,NO,NO
ID14028,20,MALE,TOWN,,,1,NO,YES,NO,YES,NO
ID14029,54,MALE,SUBURBAN,26438.62,YES,,YES,YES,NO,,YES
ID14030,36,MALE,RURAL,97840.33,YES,3,YES,NO,NO,NO,NO
ID14031,59,MALE,SUBURBAN,52730.98,NO,,NO,YES,NO,,YES
ID14032,45,MALE,RURAL,24867.55,,0,NO,YES,YES,YES,NO
ID14033,18,FEMALE,SUBURBAN,8865.06,,,NO,YES,YES,NO,NO
ID14034,38,FEMALE,INNER_CITY,58538.01,NO,2,YES,NO,NO,YES,YES
ID14035,69,MALE,TOWN,33118.43,,1,YES,NO,NO,NO,YES
ID14036,49,FEMALE,TOWN,6368.24,YES,,YES,NO,YES,NO,YES
ID14037,57,FEMALE,INNER_CITY,81022.69,NO,3,YES,YES,YES,YES,NO
ID14038,35,FEMALE,RURAL,59490.35,NO,4,YES,YES,YES,,YES
ID14039,55,MALE,SUBURBAN,12860.92,,1,NO,NO,YES,NO,YES
ID14040,39,MALE,SUBURBAN,82235.5,,4,NO,YES,NO,,NO
ID14041,41,MALE,TOWN,19589.43,,4,NO,NO,NO,NO,NO
ID14042,28,FEMALE,SUBURBAN,30658.19,NO,5,YES,YES,YES,,YES
ID14043,26,FEMALE,RURAL,26088.52,,4,NO,YES,YES,,YES
ID14044,24,MALE,RURAL,32232.23,YES,,YES,NO,NO,NO,NO
ID14045,55,FEMALE,RURAL,49066.93,NO,2,YES,YES,YES,,NO
ID14046,66,FEMALE,SUBURBAN,59629.62,,3,NO,YES,YES,YES,NO
ID14047,34,FEMALE,SUBURBAN,12202.17,,0,NO,YES,YES,NO,NO
ID14048,67,MALE,INNER_CITY,61675.21,NO,4,NO,YES,NO,,NO
ID14049,29,FEMALE,SUBURBAN,99342.3,YES,4,YES,NO,YES,NO,YES
ID14050,38,FEMALE,RURAL,69510.69,,1,NO,NO,YES,,YES
ID14051,66,FEMALE,SUBURBAN,58317.75,YES,3,YES,YES,YES,,YES
ID14052,45,MALE,INNER_CITY,99251.08,YES,1,NO,YES,NO,YES,YES
ID14053,56,FEMALE,SUBURBAN,12532.25,YES,,YES,NO,YES,YES,YES
ID14054,65,MALE,INNER_CITY,92125.29,,0,NO,NO,YES,NO,YES
ID14055,25,FEMALE,RURAL,69351.2,,4,YES,NO,NO,YES,YES
ID14056,21,FEMALE,SUBURBAN,39244.17,YES,1,NO,NO,NO,NO,YES
ID14057,24,MALE,TOWN,99982.77,,5,NO,YES,NO,,YES
ID14058,31,MALE,RURAL,66510.63,YES,,NO,NO,YES,NO,NO
ID14059,23,MALE,INNER_CITY,,YES,,NO,NO,NO,YES,NO
ID14060,48,MALE,RURAL,8506.46,NO,0,NO,YES,NO,YES,YES
ID14061,30,MALE,TOWN,75946.02,YES,5,YES,NO,YES,NO,YES
ID14062,62,MALE,TOWN,5851.12,YES,4,YES,YES,NO,YES,YES
ID14063,58,MALE,TOWN,,YES,0,YES,YES,YES,,YES
ID14064,25,MALE,RURAL,36958.95,YES,0,NO,NO,NO,,YES
ID14065,37,FEMALE,SUBURBAN,31092.48,YES,5,YES,NO,YES,NO,NO
ID14066,52,FEMALE,RURAL,38849.94,NO,4,YES,NO,YES,,YES
ID14067,72,FEMALE,INNER_CITY,53145.43,,0,NO,NO,NO,YES,NO
ID14068,61,MALE,TOWN,91881.52,NO,,YES,NO,YES,NO,YES
ID14069,57,FEMALE,INNER_CITY,62025.97,NO,3,NO,YES,YES,NO,NO
ID14070,33,MALE,SUBURBAN,90115.09,NO,1,NO,YES,NO,,YES
ID14071,69,MALE,RURAL,34285.44,,5,NO,YES,YES,NO,NO
ID14072,38,FEMALE,INNER_CITY,50136.21,YES,5,YES,NO,YES,NO,NO
ID14073,22,FEMALE,INNER_CITY,73362.26,,,YES,YES,YES,,YES
ID14074,37,FEMALE,SUBURBAN,,NO,3,YES,NO,NO,NO,YES
ID14075,65,FEMALE,RURAL,71338.85,YES,0,NO,YES,YES,YES,YES
ID14076,28,MALE,RURAL,71535.18,YES,4,NO,YES,YES,NO,NO
ID14077,64,MALE,TOWN,73144.09,YES,,YES,NO,YES,NO,YES
ID14078,25,FEMALE,INNER_CITY,64745.61,YES,1,NO,NO,YES,,YES
ID14079,51,FEMALE,TOWN,95511.79,,4,NO,NO,NO,NO,YES
ID14080,52,MALE,INNER_CITY,72341.75,,2,YES,NO,YES,YES,YES
ID14081,23,FEMALE,INNER_CITY,,YES,,NO,NO,NO,YES,YES
ID14082,32,FEMALE,INNER_CITY,48502.75,,,NO,YES,NO,YES,YES
ID14083,65,FEMALE,INNER_CITY,21826.72,NO,0,YES,YES,YES,NO,NO
ID14084,41,FEMALE,INNER_CITY,36871.88,NO,,NO,NO,YES,NO,YES
ID14085,52,MALE,RURAL,76127.61,NO,5,YES,NO,NO,NO,NO
ID14086,65,MALE,TOWN,76574.14,NO,5,NO,NO,YES,YES,YES
ID14087,70,FEMALE,TOWN,28510.79,NO,3,NO,NO,NO,,NO
ID14088,24,MALE,INNER_CITY,86508.79,NO,,NO,NO,NO,,YES
ID14089,61,FEMALE,SUBURBAN,17267.78,NO,1,YES,NO,NO,YES,YES
ID14090,66,MALE,INNER_CITY,67973.79,,,NO,NO,NO,NO,NO
ID14091,67,MALE,RURAL,32054.87,YES,1,NO,NO,NO,NO,YES
ID14092,43,MALE,TOWN,60984.28,,,YES,YES,YES,NO,NO
ID14093,39,MALE,TOWN,5488.38,,,YES,YES,YES,NO,YES
ID14094,72,MALE,INNER_CITY,27277.47,NO,5,NO,YES,NO,NO,NO
ID14095,37,FEMALE,SUBURBAN,7165.21,,4,YES,YES,YES,,NO
ID14096,64,MALE,RURAL,,YES,3,NO,NO,NO,YES,YES
ID14097,50,MALE,SUBURBAN,90513.34,,4,YES,YES,NO,NO,NO
ID14098,42,MALE,SUBURBAN,67383.77,YES,0,NO,YES,YES,,YES
ID14099,36,FEMALE,SUBURBAN,21246.29,YES,4,NO,NO,YES,NO,NO
ID14100,21,FEMALE,INNER_CITY,,NO,,NO,NO,NO,,NO
ID14101,50,MALE,SUBURBAN,,YES,1,YES,NO,YES,NO,NO
ID14102,23,MALE,INNER_CITY,,NO,1,YES,NO,NO,NO,NO
ID14103,60,FEMALE,INNER_CITY,80057.51,,,YES,YES,YES,YES,YES
ID14104,54,FEMALE,TOWN,37115.22,,,YES,NO,NO,,YES
ID14105,37,FEMALE,TOWN,83881.41,YES,,YES,YES,NO,YES,YES
ID14106,61,FEMALE,RURAL,47899.9,,,YES,YES,NO,NO,YES
ID14107,53,FEMALE,TOWN,75615.52,NO,,YES,YES,NO,,NO
ID14108,54,FEMALE,TOWN,81689.88,,4,YES,YES,NO,NO,YES
ID14109,43,MALE,INNER_CITY,80368.98,,,NO,YES,YES,YES,NO
ID14110,69,FEMALE,RURAL,20428.18,,3,YES,YES,YES,,YES
ID14111,39,FEMALE,INNER_CITY,34530.31,,3,NO,YES,NO,,NO
ID14112,56,MALE,RURAL,66355.59,NO,,NO,NO,NO,NO,YES
ID14113,58,MALE,TOWN,40408.11,,1,YES,YES,NO,,YES
ID14114,29,FEMALE,TOWN,,YES,5,YES,YES,NO,NO,NO
ID14115,25,FEMALE,RURAL,88881.42,,4,NO,NO,YES,NO,NO
ID14116,32,FEMALE,SUBURBAN,82400.95,,,YES,NO,YES,YES,NO
ID14117,52,MALE,SUBURBAN,18265.7,NO,5,YES,NO,NO,,YES
ID14118,49,FEMALE,RURAL,61387.97,,,YES,NO,YES,,NO
ID14119,37,FEMALE,TOWN,16035.31,YES,,NO,YES,YES,,YES
ID14120,47,FEMALE,TOWN,,NO,3,YES,YES,NO,YES,NO
ID14121,75,MALE,SUBURBAN,96854.47,YES,,YES,NO,NO,,NO
ID14122,46,MALE,SUBURBAN,52216.16,YES,4,YES,NO,YES,YES,NO
ID14123,54,MALE,INNER_CITY,94676.88,,,NO,NO,YES,,NO
ID14124,71,MALE,RURAL,,,4,YES,NO,YES,YES,YES
ID14125,34,MALE,RURAL,95559.22,,4,NO,YES,YES,,YES
ID14126,43,MALE,RURAL,41253.0,,3,NO,NO,YES,NO,NO
ID14127,35,MALE,RURAL,,,,YES,YES,YES,,NO
ID14128,19,MALE,TOWN,,NO,,NO,NO,YES,,YES
ID14129,21,FEMALE,TOWN,62184.04,YES,3,NO,YES,NO,NO,YES
ID14130,22,FEMALE,TOWN,84345.16,,,YES,NO,NO,NO,YES
ID14131,40,FEMALE,RURAL,42199.12,,2,NO,YES,YES,YES,NO
ID14132,25,MALE,TOWN,50836.9,YES,,NO,NO,NO,YES,NO
ID14133,48,MALE,SUBURBAN,31556.3,,,NO,NO,YES,,YES
ID14134,69,FEMALE,SUBURBAN,24425.08,YES,5,NO,NO,NO,NO,NO
ID14135,36,MALE,SUBURBAN,54719.32,,,YES,YES,NO,,YES
ID14136,67,FEMALE,INNER_CITY,50247.74,NO,3,NO,NO,NO,NO,YES
ID14137,19,FEMALE,INNER_CITY,20239.51,,0,NO,YES,YES,,YES
ID14138,18,MALE,INNER_CITY,46194.27,,2,NO,NO,NO,YES,YES
ID14139,66,MALE,RURAL,12063.87,,2,YES,YES,NO,,NO
ID14140,31,FEMALE,SUBURBAN,80397.75,YES,,YES,NO,YES,,NO
ID14141,36,MALE,TOWN,42827.17,,,YES,YES,YES,,NO
ID14142,66,MALE,INNER_CITY,82804.3,,3,YES,YES,YES,,YES
ID14143,35,MALE,RURAL,7296.74,NO,3,NO,NO,YES,YES,YES
ID14144,30,MALE,INNER_CITY,11730.06,,,YES,NO,YES,,NO
ID14145,23,MALE,TOWN,44694.56,YES,4,NO,NO,YES,NO,NO
ID14146,67,FEMALE,RURAL,40049.25,,4,NO,NO,NO,,YES
ID14147,20,FEMALE,INNER_CITY,98579.69,,,NO,YES,YES,YES,YES
ID14148,48,MALE,SUBURBAN,,NO,0,YES,YES,YES,YES,NO
ID14149,44,FEMALE,RURAL,64823.28,,4,NO,NO,YES,,NO
ID14150,37,FEMALE,SUBURBAN,29935.74,,2,NO,NO,NO,YES,NO
ID14151,54,FEMALE,SUBURBAN,49815.74,NO,2,NO,YES,NO,NO,NO
ID14152,52,FEMALE,RURAL,59644.3,NO,5,NO,YES,YES,,NO
ID14153,31,FEMALE,INNER_CITY,,YES,2,YES,YES,YES,,YES
ID14154,62,FEMALE,RURAL,35695.74,NO,,NO,YES,NO,,NO
ID14155,29,MALE,SUBURBAN,36947.73,YES,,YES,YES,NO,,YES
ID14156,52,MALE,INNER_CITY,42051.89,YES,0,NO,NO,NO,YES,YES
ID14157,67,FEMALE,SUBURBAN,37224.87,,0,YES,NO,NO,NO,YES
ID14158,63,MALE,RURAL,,,2,NO,NO,NO,,YES
ID14159,61,MALE,SUBURBAN,,YES,5,NO,NO,NO,YES,YES
ID14160,67,MALE,RURAL,5686.03,NO,,NO,YES,NO,,YES
ID14161,21,FEMALE,TOWN,58271.98,YES,0,NO,YES,NO,YES,YES
ID14162,29,MALE,TOWN,46924.83,NO,,NO,YES,NO,NO,YES
ID14163,30,MALE,RURAL,67797.29,YES,1,YES,YES,NO,,YES
ID14164,57,FEMALE,RURAL,,,3,NO,YES,YES,,YES
ID14165,64,MALE,TOWN,26876.07,NO,3,NO,NO,NO,YES,NO
ID14166,59,FEMALE,TOWN,45988.97,,2,NO,YES,YES,NO,NO
ID14167,20,MALE,SUBURBAN,89411.65,YES,0,YES,YES,NO,NO,NO
ID14168,55,MALE,SUBURBAN,14624.94,NO,1,NO,NO,YES,,NO
ID14169,43,FEMALE,INNER_CITY,,YES,0,YES,YES,YES,NO,NO
ID14170,65,MALE,SUBURBAN,45600.13,,4,YES,NO,YES,,NO
ID14171,67,FEMALE,INNER_CITY,78900.76,,1,NO,YES,NO,NO,NO
ID14172,69,MALE,INNER_CITY,53429.1,,0,NO,YES,NO,,YES
ID14173,20,FEMALE,TOWN,58870.63,NO,5,NO,NO,YES,YES,YES
ID14174,65,FEMALE,SUBURBAN,80392.13,NO,2,NO,NO,YES,,NO
ID14175,23,FEMALE,TOWN,,,4,NO,YES,YES,YES,YES
ID14176,35,MALE,RURAL,64646.32,NO,4,NO,YES,NO,,YES
ID14177,69,MALE,TOWN,67880.56,,3,NO,YES,YES,,NO
ID14178,18,FEMALE,INNER_CITY,40121.03,NO,4,YES,YES,NO,,NO
