_id,age,sex,region,income,married,children,car,save_act,current_act,mortgage,pep
ID13837,61,MALE,INNER_CITY,47436.21,,4,NO,YES,YES,,NO
ID13838,39,FEMALE,RURAL,38241.59,NO,3,NO,NO,YES,YES,YES
ID13839,20,FEMALE,TOWN,18750.76,YES,0,NO,YES,YES,,YES
ID13840,50,MALE,TOWN,83813.43,,4,NO,NO,YES,,YES
ID13841,25,FEMALE,TOWN,,YES,,YES,YES,NO,YES,YES
ID13842,64,FEMALE,TOWN,76856.73,YES,,YES,NO,NO,NO,YES
ID13843,47,MALE,TOWN,62878.98,,,YES,YES,NO,NO,NO
ID13844,43,FEMALE,TOWN,,NO,2,YES,NO,YES,YES,NO
ID13845,45,FEMALE,TOWN,82286.85,YES,4,NO,YES,NO,YES,NO
ID13846,59,MALE,TOWN,86856.33,NO,4,NO,NO,YES,YES,YES
ID13847,66,MALE,SUBURBAN,86657.38,NO,0,YES,YES,YES,,YES
ID13848,20,FEMALE,INNER_CITY,61261.59,NO,1,NO,NO,YES,NO,NO
ID13849,53,MALE,SUBURBAN,75114.22,YES,,NO,YES,NO,YES,YES
ID13850,52,MALE,TOWN,62848.69,YES,4,YES,NO,NO,,NO
ID13851,28,FEMALE,TOWN,,,4,NO,NO,YES,YES,NO
ID13852,67,FEMALE,SUBURBAN,94900.84,NO,2,NO,NO,YES,NO,NO
ID13853,20,FEMALE,INNER_CITY,44667.22,,0,NO,NO,YES,NO,NO
ID13854,19,MALE,INNER_CITY,42130.53,NO,2,YES,NO,NO,,NO
ID13855,36,MALE,SUBURBAN,59910.57,YES,0,NO,YES,NO,NO,NO
ID13856,40,MALE,SUBURBAN,49681.98,NO,4,NO,NO,YES,NO,NO
ID13857,39,MALE,SUBURBAN,83724.78,YES,4,NO,YES,YES,,NO
ID13858,29,MALE,INNER_CITY,64932.92,,,YES,YES,YES,NO,YES
ID13859,69,MALE,RURAL,30746.7,NO,,YES,NO,NO,NO,YES
ID13860,23,MALE,INNER_CITY,20864.71,,4,YES,NO,YES,YES,YES
ID13861,67,FEMALE,SUBURBAN,78050.28,,0,YES,NO,NO,,YES
ID13862,64,MALE,TOWN,54959.77,YES,,NO,YES,YES,YES,YES
ID13863,57,MALE,INNER_CITY,21981.12,,1,NO,NO,NO,NO,YES
ID13864,53,MALE,INNER_CITY,,NO,5,NO,YES,NO,YES,NO
ID13865,52,MALE,SUBURBAN,39782.29,YES,0,NO,NO,YES,,YES
ID13866,70,FEMALE,SUBURBAN,,NO,,NO,YES,YES,YES,NO
ID13867,21,FEMALE,SUBURBAN,51179.58,NO,,NO,YES,YES,,YES
ID13868,38,FEMALE,SUBURBAN,68834.76,YES,2,YES,NO,NO,YES,YES
ID13869,36,FEMALE,TOWN,59853.85,YES,2,NO,NO,YES,,YES
ID13870,70,MALE,INNER_CITY,97772.69,YES,0,NO,NO,YES,YES,YES
ID13871,35,MALE,INNER_CITY,40794.93,YES,0,NO,YES,NO,,YES
ID13872,72,MALE,SUBURBAN,13868.11,,,YES,YES,NO,,YES
ID13873,65,FEMALE,RURAL,67562.78,,,NO,NO,YES,YES,YES
ID13874,20,MALE,TOWN,99696.25,YES,3,YES,NO,NO,,YES
ID13875,47,MALE,RURAL,29497.09,NO,,YES,NO,YES,NO,YES
ID13876,23,FEMALE,TOWN,15735.68,NO,5,NO,NO,NO,YES,YES
ID13877,40,MALE,SUBURBAN,51086.41,NO,,YES,YES,YES,NO,YES
ID13878,51,MALE,TOWN,33917.06,,,YES,NO,YES,NO,YES
ID13879,20,MALE,SUBURBAN,31815.47,YES,4,NO,YES,YES,,YES
ID13880,38,MALE,SUBURBAN,,YES,5,NO,YES,NO,NO,YES
ID13881,64,FEMALE,INNER_CITY,92629.58,NO,3,NO,YES,NO,YES,NO
ID13882,53,MALE,SUBURBAN,,NO,0,YES,YES,YES,NO,YES
ID13883,24,MALE,SUBURBAN,59930.04,YES,0,YES,NO,NO,YES,NO
ID13884,23,MALE,SUBURBAN,65611.44,NO,1,NO,YES,YES,YES,NO
ID13885,59,MALE,TOWN,26017.09,YES,1,NO,YES,NO,NO,NO
ID13886,21,MALE,INNER_CITY,,YES,2,YES,NO,NO,NO,NO
ID13887,37,FEMALE,SUBURBAN,12175.81,YES,4,NO,YES,NO,YES,NO
ID13888,24,MALE,INNER_CITY,,YES,5,YES,YES,NO,,NO
ID13889,74,MALE,TOWN,26796.13,YES,4,NO,YES,NO,NO,NO
ID13890,59,MALE,INNER_CITY,64193.93,YES,4,NO,YES,YES,YES,YES
ID13891,59,FEMALE,SUBURBAN,,YES,2,YES,NO,YES,YES,YES
ID13892,52,MALE,SUBURBAN,87993.68,YES,0,YES,NO,YES,YES,NO
ID13893,40,FEMALE,INNER_CITY,20963.84,YES,2,YES,YES,NO,NO,NO
ID13894,35,MALE,SUBURBAN,78193.5,,2,YES,NO,NO,NO,NO
ID13895,64,MALE,SUBURBAN,37295.99,,,NO,NO,NO,NO,YES
ID13896,57,MALE,RURAL,72637.11,YES,,YES,NO,NO,NO,NO
ID13897,27,FEMALE,INNER_CITY,16333.74,,4,NO,NO,YES,NO,NO
ID13898,20,MALE,SUBURBAN,93746.32,NO,,NO,YES,YES,YES,YES
ID13899,29,FEMALE,RURAL,57704.32,,0,YES,NO,YES,,NO
ID13900,68,MALE,SUBURBAN,69125.24,NO,4,NO,YES,YES,YES,YES
ID13901,31,FEMALE,TOWN,89068.89,,3,YES,NO,YES,,YES
ID13902,36,FEMALE,TOWN,,NO,,NO,YES,NO,YES,YES
ID13903,23,MALE,TOWN,,NO,4,NO,YES,NO,YES,NO
ID13904,19,MALE,SUBURBAN,,NO,,YES,NO,NO,YES,YES
ID13905,65,FEMALE,SUBURBAN,76022.24,NO,,NO,NO,NO,NO,YES
ID13906,64,MALE,SUBURBAN,70934.79,,1,NO,YES,NO,YES,YES
ID13907,50,FEMALE,RURAL,22207.03,NO,3,YES,YES,YES,YES,YES
ID13908,19,MALE,RURAL,11917.2,,,YES,YES,NO,NO,NO
ID13909,54,FEMALE,RURAL,98891.66,NO,1,YES,YES,YES,NO,YES
ID13910,26,MALE,RURAL,5930.0,,4,NO,YES,NO,NO,YES
ID13911,38,MALE,INNER_CITY,46910.84,YES,2,NO,NO,YES,YES,NO
ID13912,57,FEMALE,INNER_CITY,7669.02,NO,,YES,NO,NO,NO,YES
ID13913,71,FEMALE,RURAL,83438.17,YES,2,YES,NO,YES,,YES
ID13914,70,FEMALE,TOWN,87634.83,NO,,YES,NO,NO,NO,YES
ID13915,61,MALE,INNER_CITY,79608.84,YES,5,YES,NO,YES,YES,NO
ID13916,54,FEMALE,SUBURBAN,,YES,3,YES,YES,NO,YES,NO
ID13917,25,MALE,INNER_CITY,32375.46,NO,,NO,YES,YES,NO,NO
ID13918,51,FEMALE,TOWN,23351.87,YES,4,NO,NO,YES,,NO
ID13919,70,FEMALE,TOWN,42992.07,NO,,YES,YES,NO,YES,YES
ID13920,38,FEMALE,TOWN,88273.2,YES,2,YES,NO,YES,NO,YES
ID13921,52,MALE,SUBURBAN,39128.92,YES,,NO,YES,YES,NO,NO
ID13922,71,MALE,RURAL,22771.37,YES,,YES,NO,YES,,NO
ID13923,54,MALE,RURAL,65969.48,,,YES,YES,YES,,YES
ID13924,35,FEMALE,SUBURBAN,65067.46,,3,YES,YES,NO,YES,NO
ID13925,61,FEMALE,TOWN,,,1,YES,YES,YES,NO,NO
ID13926,63,FEMALE,SUBURBAN,24462.27,YES,4,YES,YES,NO,YES,NO
ID13927,63,MALE,SUBURBAN,,,4,NO,YES,YES,YES,YES
ID13928,40,MALE,SUBURBAN,30618.92,,0,NO,NO,YES,,YES
ID13929,44,FEMALE,SUBURBAN,67969.36,YES,2,YES,NO,NO,NO,YES
ID13930,34,FEMALE,RURAL,89360.99,NO,,YES,YES,NO,,NO
ID13931,71,FEMALE,TOWN,44213.37,NO,1,NO,NO,NO,NO,NO
ID13932,26,FEMALE,SUBURBAN,56683.83,YES,,YES,NO,NO,YES,YES
ID13933,40,FEMALE,TOWN,95710.06,YES,5,YES,YES,YES,,YES
ID13934,58,MALE,TOWN,31828.06,NO,2,NO,YES,YES,,YES
ID13935,55,MALE,RURAL,29954.66,NO,,NO,YES,YES,NO,YES
ID13936,75,FEMALE,TOWN,37596.85,,3,YES,YES,NO,NO,YES
ID13937,34,FEMALE,RURAL,77145.14,NO,5,NO,YES,NO,YES,NO
ID13938,60,MALE,TOWN,35927.62,NO,,YES,NO,NO,,YES
ID13939,23,MALE,INNER_CITY,60066.2,,,YES,NO,NO,YES,NO
ID13940,25,FEMALE,TOWN,52815.39,YES,2,NO,YES,NO,,NO
ID13941,60,MALE,RURAL,91124.14,YES,5,YES,YES,NO,,NO
ID13942,56,MALE,TOWN,73183.11,,4,NO,NO,NO,,YES
ID13943,31,FEMALE,INNER_CITY,76874.71,NO,,YES,YES,NO,YES,NO
ID13944,64,FEMALE,SUBURBAN,50069.05,NO,,NO,NO,YES,NO,NO
ID13945,29,FEMALE,INNER_CITY,91326.67,NO,1,YES,NO,NO,YES,NO
ID13946,72,FEMALE,RURAL,25140.74,NO,1,NO,NO,YES,,NO
ID13947,46,FEMALE,INNER_CITY,48557.37,YES,,YES,NO,NO,YES,YES
ID13948,41,MALE,TOWN,54185.32,NO,5,NO,YES,NO,YES,YES
ID13949,30,MALE,TOWN,63339.11,,5,NO,NO,YES,YES,YES
ID13950,33,FEMALE,RURAL,78959.77,NO,,YES,NO,NO,YES,YES
ID13951,61,FEMALE,SUBURBAN,74423.28,NO,,YES,YES,NO,YES,NO
ID13952,42,FEMALE,RURAL,77578.89,,2,YES,YES,NO,NO,NO
ID13953,23,FEMALE,RURAL,50994.68,NO,,NO,NO,YES,NO,NO
ID13954,24,MALE,TOWN,,YES,3,YES,NO,YES,NO,NO
ID13955,39,MALE,SUBURBAN,52866.79,NO,,NO,YES,YES,,YES
ID13956,65,FEMALE,INNER_CITY,69728.84,,0,YES,NO,NO,NO,YES
ID13957,49,FEMALE,TOWN,36033.09,NO,4,YES,YES,NO,NO,YES
ID13958,49,MALE,TOWN,62546.48,YES,,NO,NO,NO,NO,NO
ID13959,74,FEMALE,RURAL,37135.1,YES,5,YES,NO,YES,,YES
ID13960,33,MALE,RURAL,,YES,5,NO,YES,YES,YES,YES
ID13961,50,FEMALE,INNER_CITY,51759.8,YES,0,NO,NO,YES,NO,NO
ID13962,24,MALE,INNER_CITY,90468.5,NO,4,YES,NO,NO,NO,NO
ID13963,62,FEMALE,INNER_CITY,,NO,3,NO,YES,NO,,YES
ID13964,29,MALE,SUBURBAN,40098.33,,,NO,YES,NO,NO,NO
ID13965,45,FEMALE,TOWN,69143.76,,5,YES,YES,NO,NO,YES
ID13966,56,MALE,SUBURBAN,84976.09,NO,0,YES,YES,YES,,NO
ID13967,47,FEMALE,RURAL,32483.61,YES,,NO,NO,NO,,NO
ID13968,49,MALE,SUBURBAN,87861.51,,,YES,NO,NO,YES,YES
ID13969,43,MALE,INNER_CITY,56703.56,,,NO,YES,YES,,NO
ID13970,50,FEMALE,RURAL,72027.4,,,YES,NO,NO,NO,YES
ID13971,55,MALE,SUBURBAN,11676.98,NO,1,YES,NO,YES,NO,YES
ID13972,70,FEMALE,RURAL,12568.18,YES,,NO,YES,YES,YES,YES
ID13973,32,FEMALE,INNER_CITY,,,2,YES,NO,YES,NO,NO
ID13974,67,FEMALE,RURAL,43963.81,YES,1,YES,YES,YES,,NO
ID13975,74,FEMALE,RURAL,88766.88,NO,5,NO,NO,YES,,YES
ID13976,33,MALE,INNER_CITY,83109.59,NO,3,NO,YES,YES,YES,YES
ID13977,59,FEMALE,INNER_CITY,58802.49,NO,,YES,NO,YES,YES,YES
ID13978,34,MALE,SUBURBAN,66417.49,,0,YES,YES,NO,,YES
ID13979,61,FEMALE,TOWN,7387.16,,,YES,YES,NO,,NO
ID13980,33,FEMALE,TOWN,84890.26,NO,1,YES,NO,NO,YES,YES
ID13981,70,FEMALE,SUBURBAN,,,,NO,NO,NO,,YES
ID13982,20,MALE,INNER_CITY,,,,NO,NO,YES,NO,NO
ID13983,56,MALE,INNER_CITY,8271.3,,3,YES,YES,NO,NO,NO
ID13984,25,MALE,TOWN,33133.71,YES,,NO,YES,YES,NO,YES
ID13985,44,FEMALE,SUBURBAN,94002.9,,3,YES,YES,YES,NO,YES
ID13986,56,FEMALE,RURAL,38776.85,,0,YES,NO,YES,YES,YES
ID13987,71,FEMALE,INNER_CITY,24140.15,,,YES,NO,YES,NO,NO
ID13988,50,MALE,RURAL,73444.26,YES,3,YES,NO,NO,YES,YES
ID13989,56,FEMALE,TOWN,,,2,YES,NO,YES,NO,YES
ID13990,32,MALE,RURAL,25990.8,YES,1,NO,YES,YES,YES,YES
ID13991,58,MALE,RURAL,93853.96,YES,2,YES,YES,NO,,NO
ID13992,55,FEMALE,SUBURBAN,93403.4,,,NO,NO,YES,,YES
ID13993,75,FEMALE,INNER_CITY,58122.41,YES,,YES,NO,YES,YES,NO
ID13994,22,FEMALE,RURAL,37138.15,,2,YES,YES,YES,,YES
ID13995,25,MALE,INNER_CITY,98858.13,YES,2,YES,YES,NO,NO,YES
ID13996,40,FEMALE,INNER_CITY,61517.68,NO,0,NO,YES,YES,NO,NO
ID13997,41,FEMALE,INNER_CITY,55172.02,YES,3,YES,YES,YES,NO,NO
ID13998,72,FEMALE,TOWN,14214.31,NO,1,YES,NO,YES,YES,NO
ID13999,75,MALE,RURAL,37659.69,NO,0,NO,YES,NO,YES,NO
ID14000,26,MALE,RURAL,15835.22,,4,YES,NO,NO,,NO
ID14001,50,MALE,INNER_CITY,64546.85,NO,4,NO,YES,NO,NO,NO
ID14002,74,MALE,SUBURBAN,74384.48,NO,5,NO,NO,YES,,YES
ID14003,74,FEMALE,INNER_CITY,11961.72,YES,2,YES,YES,YES,,YES
ID14004,34,FEMALE,RURAL,37077.95,YES,2,NO,YES,NO,NO,YES
ID14005,36,MALE,INNER_CITY,17019.42,NO,,YES,NO,YES,YES,NO
ID14006,57,FEMALE,RURAL,42753.79,YES,,NO,YES,NO,YES,NO
ID14007,70,MALE,RURAL,84936.92,YES,0,NO,NO,NO,NO,NO
ID14008,69,FEMALE,TOWN,57091.9,YES,2,NO,YES,YES,YES,NO
ID14009,73,MALE,RURAL,79611.98,,2,YES,NO,NO,NO,NO
ID14010,30,FEMALE,SUBURBAN,97612.29,,5,NO,YES,NO,,YES
ID14011,56,FEMALE,SUBURBAN,70702.42,NO,,NO,YES,YES,,NO
ID14012,73,MALE,INNER_CITY,93159.21,YES,,YES,NO,NO,NO,NO
ID14013,59,FEMALE,INNER_CITY,30365.33,YES,0,YES,NO,NO,,NO
ID14014,46,MALE,TOWN,80029.49,,,NO,YES,NO,NO,YES
ID14015,71,FEMALE,SUBURBAN,53906.27,,1,YES,NO,NO,,NO
ID14016,61,FEMALE,INNER_CITY,13617.98,NO,5,NO,NO,YES,YES,NO
ID14017,22,FEMALE,SUBURBAN,92853.19,NO,2,NO,NO,NO,YES,NO
ID14018,18,MALE,TOWN,24920.88,,2,NO,NO,YES,NO,NO
ID14019,52,FEMALE,RURAL,73567.43,,3,YES,YES,NO,,NO
ID14020,31,MALE,TOWN,93962.5,YES,0,YES,YES,NO,,NO
ID14021,22,FEMALE,INNER_CITY,,NO,,YES,NO,YES,NO,NO
ID14022,23,MALE,INNER_CITY,87099.73,NO,3,NO,YES,NO,YES,NO
ID14023,28,FEMALE,TOWN,17977.12,YES,,YES,NO,YES,NO,YES
ID14024,47,MALE,INNER_CITY,87423.78,NO,,YES,NO,YES,,YES
ID14025,43,MALE,INNER_CITY,48661.59,YES,,YES,YES,YES,,NO
ID14026,26,MALE,TOWN,69923.29,NO,,YES,NO,NO,YES,YES
ID14027,65,MALE,TOWN,26339.58,NO,3,YES,NO,NO,,YES
ID14028,60,MALE,TOWN,87516.17,,,NO,YES,YES,NO,NO
ID14029,31,MALE,TOWN,,YES,3,YES,YES,YES,YES,NO
ID14030,59,FEMALE,SUBURBAN,13943.98,YES,,NO,NO,NO,,NO
ID14031,41,FEMALE,RURAL,,YES,,NO,NO,NO,NO,NO
ID14032,21,FEMALE,INNER_CITY,11778.52,YES,3,NO,YES,NO,,YES
ID14033,64,MALE,TOWN,81916.14,YES,2,NO,YES,YES,YES,NO
ID14034,28,FEMALE,TOWN,86566.32,NO,2,NO,NO,YES,,YES
ID14035,74,FEMALE,INNER_CITY,71216.21,,1,NO,YES,YES,,NO
ID14036,37,FEMALE,SUBURBAN,6527.41,,,NO,NO,YES,,NO
ID14037,33,MALE,INNER_CITY,,,,YES,YES,NO,,NO
ID14038,50,MALE,RURAL,,YES,4,NO,NO,YES,NO,NO
ID14039,65,MALE,SUBURBAN,79865.71,NO,,YES,YES,NO,,YES
ID14040,34,FEMALE,TOWN,27936.43,NO,5,NO,YES,NO,YES,YES
ID14041,35,MALE,SUBURBAN,8653.79,,2,NO,NO,YES,YES,NO
ID14042,58,FEMALE,TOWN,,NO,1,YES,YES,NO,YES,YES
ID14043,75,MALE,TOWN,78737.23,YES,1,NO,YES,YES,,NO
ID14044,46,MALE,INNER_CITY,6166.3,YES,0,NO,NO,YES,,YES
ID14045,31,MALE,INNER_CITY,,NO,,NO,YES,YES,,NO
ID14046,68,FEMALE,TOWN,64406.6,YES,2,YES,YES,NO,NO,NO
ID14047,67,FEMALE,INNER_CITY,,YES,4,NO,NO,YES,NO,YES
ID14048,68,FEMALE,RURAL,,NO,2,YES,NO,NO,YES,YES
ID14049,53,FEMALE,SUBURBAN,,,5,NO,YES,NO,YES,NO
ID14050,33,MALE,RURAL,77593.58,NO,4,NO,YES,YES,YES,NO
ID14051,33,FEMALE,RURAL,21035.78,,3,NO,NO,NO,,YES
ID14052,37,MALE,SUBURBAN,,YES,,YES,NO,YES,,YES
ID14053,38,MALE,TOWN,49421.61,NO,,YES,YES,NO,,NO
ID14054,53,MALE,TOWN,58837.08,YES,4,NO,NO,NO,YES,NO
ID14055,42,MALE,RURAL,52415.31,NO,0,NO,YES,NO,NO,YES
ID14056,68,FEMALE,RURAL,51868.13,,5,YES,YES,YES,NO,NO
ID14057,52,FEMALE,RURAL,53627.41,YES,3,YES,NO,NO,NO,YES
ID14058,39,FEMALE,TOWN,91575.1,,4,NO,YES,NO,NO,NO
ID14059,75,FEMALE,RURAL,54818.69,,3,YES,YES,YES,NO,YES
ID14060,73,MALE,RURAL,,YES,3,YES,YES,YES,,NO
ID14061,64,MALE,TOWN,9953.9,,2,NO,YES,NO,YES,NO
ID14062,61,FEMALE,RURAL,30490.02,NO,,YES,NO,YES,NO,YES
ID14063,31,MALE,TOWN,31462.84,YES,2,NO,YES,NO,YES,NO
ID14064,45,MALE,RURAL,82461.17,YES,4,YES,NO,NO,NO,YES
ID14065,46,FEMALE,RURAL,,YES,3,YES,NO,NO,,NO
ID14066,22,FEMALE,INNER_CITY,23415.83,,1,NO,YES,NO,,YES
ID14067,40,MALE,TOWN,7723.11,YES,,NO,YES,YES,NO,YES
ID14068,54,FEMALE,INNER_CITY,5607.43,,2,NO,YES,YES,YES,NO
ID14069,74,FEMALE,RURAL,,NO,,YES,YES,YES,NO,NO
ID14070,44,FEMALE,INNER_CITY,7868.17,YES,,YES,NO,NO,YES,NO
ID14071,53,MALE,TOWN,,,,NO,NO,YES,NO,NO
ID14072,59,MALE,RURAL,16714.59,,,YES,YES,NO,NO,NO
ID14073,19,FEMALE,INNER_CITY,32722.33,YES,0,YES,NO,NO,,NO
ID14074,36,FEMALE,SUBURBAN,77092.3,NO,4,NO,NO,YES,NO,YES
ID14075,69,FEMALE,INNER_CITY,57192.87,YES,0,YES,NO,NO,,YES
ID14076,19,MALE,SUBURBAN,99983.4,NO,3,NO,NO,YES,NO,NO
ID14077,27,FEMALE,RURAL,44969.14,,0,YES,NO,YES,YES,YES
ID14078,49,FEMALE,TOWN,48054.73,NO,5,YES,YES,NO,,YES
ID14079,21,MALE,INNER_CITY,65203.05,YES,1,NO,NO,NO,YES,YES
ID14080,54,FEMALE,TOWN,,YES,5,NO,YES,NO,YES,NO
ID14081,55,MALE,RURAL,35901.21,NO,5,YES,YES,NO,YES,NO
ID14082,27,FEMALE,INNER_CITY,53959.82,YES,5,YES,YES,NO,YES,YES
ID14083,51,MALE,TOWN,,NO,2,YES,YES,YES,,NO
ID14084,26,MALE,SUBURBAN,,YES,2,NO,NO,YES,YES,NO
ID14085,64,MALE,INNER_CITY,28969.9,YES,3,NO,YES,NO,YES,YES
ID14086,24,FEMALE,INNER_CITY,19314.19,YES,,YES,YES,YES,NO,NO
ID14087,22,FEMALE,RURAL,30294.06,NO,1,YES,NO,NO,YES,YES
ID14088,75,FEMALE,TOWN,94861.7,NO,1,NO,NO,YES,NO,YES
ID14089,45,FEMALE,TOWN,43404.5,NO,,NO,YES,YES,,NO
ID14090,35,MALE,SUBURBAN,55821.78,YES,1,NO,NO,NO,,NO
ID14091,67,MALE,RURAL,34531.81,,5,YES,NO,NO,NO,YES
ID14092,44,FEMALE,TOWN,95250.68,,5,NO,YES,NO,NO,NO
ID14093,19,MALE,INNER_CITY,,,1,YES,NO,NO,NO,YES
ID14094,34,MALE,RURAL,67968.88,NO,2,YES,YES,NO,YES,NO
ID14095,36,MALE,RURAL,94194.58,,,YES,YES,YES,NO,NO
ID14096,18,MALE,SUBURBAN,80937.89,NO,5,NO,NO,NO,NO,YES
ID14097,33,FEMALE,RURAL,24805.48,YES,2,YES,YES,YES,YES,YES
ID14098,61,FEMALE,TOWN,73924.32,NO,2,YES,NO,YES,NO,NO
ID14099,30,FEMALE,RURAL,48565.46,NO,,YES,YES,NO,NO,YES
ID14100,40,FEMALE,SUBURBAN,61434.79,NO,1,YES,NO,YES,,NO
ID14101,63,MALE,RURAL,48804.65,YES,,NO,NO,YES,NO,NO
ID14102,59,MALE,INNER_CITY,30413.05,YES,3,NO,NO,YES,,NO
ID14103,49,MALE,SUBURBAN,7294.55,,5,NO,NO,NO,NO,NO
ID14104,48,MALE,RURAL,70514.81,,5,YES,NO,YES,,YES
ID14105,40,MALE,INNER_CITY,81552.58,,,YES,YES,NO,,YES
ID14106,35,MALE,RURAL,15382.5,YES,4,NO,YES,YES,NO,NO
ID14107,37,MALE,SUBURBAN,,,2,YES,YES,YES,YES,NO
ID14108,24,FEMALE,TOWN,8228.32,YES,2,NO,NO,NO,YES,NO
ID14109,58,FEMALE,RURAL,61975.05,NO,2,NO,NO,NO,YES,YES
ID14110,21,MALE,TOWN,93754.47,,2,YES,YES,YES,,NO
ID14111,42,MALE,INNER_CITY,,YES,2,NO,YES,NO,NO,NO
ID14112,32,MALE,SUBURBAN,83261.19,YES,5,YES,YES,YES,,YES
ID14113,37,FEMALE,RURAL,76184.78,,,NO,YES,NO,YES,YES
ID14114,44,FEMALE,RURAL,44272.26,YES,3,NO,YES,NO,NO,NO
ID14115,32,MALE,SUBURBAN,91162.53,,4,YES,YES,YES,YES,YES
ID14116,63,MALE,INNER_CITY,,,4,NO,NO,NO,,YES
ID14117,36,FEMALE,TOWN,83790.49,YES,2,NO,NO,YES,,NO
ID14118,23,MALE,SUBURBAN,,,0,YES,YES,YES,NO,NO
ID14119,23,MALE,TOWN,13363.86,NO,,YES,YES,YES,YES,YES
ID14120,34,FEMALE,TOWN,14111.53,YES,2,YES,NO,YES,YES,NO
ID14121,40,FEMALE,TOWN,58913.89,,3,YES,NO,NO,YES,NO
ID14122,33,MALE,TOWN,,YES,,YES,NO,NO,,NO
ID14123,21,FEMALE,SUBURBAN,52287.96,,0,NO,NO,YES,YES,YES
ID14124,61,MALE,INNER_CITY,25085.8,YES,5,NO,NO,YES,YES,YES
ID14125,72,MALE,INNER_CITY,70183.01,NO,1,NO,NO,YES,YES,YES
ID14126,37,MALE,TOWN,8614.94,NO,2,YES,YES,YES,YES,NO
ID14127,22,MALE,INNER_CITY,92692.09,NO,5,YES,YES,YES,YES,NO
ID14128,55,MALE,SUBURBAN,37606.27,YES,1,YES,YES,NO,YES,YES
ID14129,43,MALE,INNER_CITY,71348.07,,3,NO,NO,YES,NO,NO
ID14130,44,FEMALE,TOWN,13790.48,NO,1,YES,NO,YES,,YES
ID14131,60,MALE,INNER_CITY,,,2,NO,NO,YES,NO,YES
ID14132,66,MALE,INNER_CITY,19409.76,NO,,NO,YES,NO,,YES
ID14133,57,MALE,TOWN,,YES,4,YES,YES,YES,,YES
ID14134,61,FEMALE,RURAL,25068.17,YES,0,YES,NO,NO,,NO
ID14135,54,MALE,RURAL,62786.65,,,YES,NO,YES,NO,YES
ID14136,32,FEMALE,SUBURBAN,38534.65,,3,YES,NO,NO,YES,YES
ID14137,60,FEMALE,SUBURBAN,48889.05,,2,NO,NO,YES,NO,NO
ID14138,30,MALE,RURAL,58456.68,YES,5,NO,YES,NO,,NO
ID14139,19,MALE,RURAL,68261.25,NO,,YES,NO,NO,NO,NO
ID14140,58,MALE,TOWN,57805.92,,4,NO,YES,YES,,NO
ID14141,43,FEMALE,TOWN,87003.28,YES,1,NO,NO,YES,YES,NO
ID14142,56,FEMALE,SUBURBAN,95862.46,NO,4,YES,NO,NO,YES,YES
ID14143,23,MALE,TOWN,,YES,1,NO,YES,YES,YES,NO
ID14144,68,MALE,SUBURBAN,84137.67,,4,NO,YES,NO,YES,YES
ID14145,30,FEMALE,INNER_CITY,14861.75,NO,5,NO,YES,NO,YES,NO
ID14146,57,MALE,INNER_CITY,,YES,4,NO,NO,YES,YES,NO
ID14147,48,FEMALE,SUBURBAN,94649.98,,0,YES,NO,NO,NO,NO
ID14148,67,FEMALE,SUBURBAN,99639.53,YES,5,NO,YES,NO,,YES
ID14149,50,FEMALE,TOWN,26784.2,YES,5,YES,NO,NO,,NO
ID14150,66,FEMALE,TOWN,7107.12,YES,0,NO,YES,NO,NO,NO
ID14151,52,MALE,TOWN,95312.34,YES,2,NO,NO,NO,NO,NO
ID14152,20,FEMALE,RURAL,78838.81,NO,5,NO,YES,NO,,NO
ID14153,19,FEMALE,RURAL,43542.72,,5,YES,NO,YES,,YES
ID14154,71,FEMALE,INNER_CITY,32500.49,YES,,YES,YES,NO,YES,YES
ID14155,55,FEMALE,RURAL,7085.68,NO,0,NO,NO,NO,,NO
ID14156,36,FEMALE,RURAL,41750.29,NO,1,YES,YES,NO,NO,NO
ID14157,59,MALE,TOWN,49162.42,YES,1,YES,YES,YES,NO,YES
ID14158,48,FEMALE,TOWN,74958.3,NO,,NO,YES,YES,,YES
ID14159,71,FEMALE,INNER_CITY,48035.12,NO,,YES,YES,NO,,NO
ID14160,26,FEMALE,INNER_CITY,77176.15,,0,NO,YES,YES,,NO
ID14161,60,FEMALE,SUBURBAN,13273.32,NO,,YES,YES,YES,YES,YES
ID14162,50,MALE,SUBURBAN,27458.11,NO,2,NO,YES,YES,YES,NO
ID14163,70,MALE,INNER_CITY,13941.62,,4,NO,NO,NO,YES,YES
ID14164,33,MALE,TOWN,80651.7,YES,3,NO,YES,YES,NO,NO
ID14165,72,MALE,INNER_CITY,93602.28,,2,YES,NO,NO,YES,NO
ID14166,55,FEMALE,INNER_CITY,25945.68,YES,0,NO,YES,YES,NO,NO
ID14167,32,MALE,SUBURBAN,26698.97,NO,,NO,NO,YES,NO,NO
ID14168,25,MALE,TOWN,54483.99,NO,,NO,YES,NO,,YES
ID14169,32,FEMALE,INNER_CITY,33490.67,NO,2,YES,NO,YES,YES,YES
ID14170,44,MALE,INNER_CITY,15307.7,NO,3,YES,YES,YES,,NO
ID14171,58,MALE,SUBURBAN,54640.22,YES,,NO,NO,YES,NO,YES
ID14172,37,FEMALE,RURAL,54303.9,NO,3,NO,NO,NO,,YES
ID14173,67,FEMALE,RURAL,34535.28,YES,3,NO,NO,YES,YES,YES
