_id,age,sex,region,income,married,children,car,save_act,current_act,mortgage,pep
ID13337,70,MALE,RURAL,98351.95,NO,,YES,NO,YES,YES,NO
ID13338,19,FEMALE,SUBURBAN,99291.53,YES,4,NO,NO,YES,NO,NO
ID13339,47,MALE,SUBURBAN,82868.26,YES,2,NO,NO,YES,NO,NO
ID13340,19,FEMALE,TOWN,18525.4,,3,NO,NO,YES,YES,NO
ID13341,60,FEMALE,TOWN,98200.17,YES,0,NO,YES,YES,,YES
ID13342,22,FEMALE,INNER_CITY,39343.94,NO,5,YES,NO,NO,YES,YES
ID13343,64,MALE,RURAL,51465.33,YES,,YES,YES,NO,NO,YES
ID13344,53,MALE,TOWN,82974.86,YES,3,YES,NO,NO,YES,YES
ID13345,29,MALE,INNER_CITY,71085.18,NO,4,NO,NO,YES,,NO
ID13346,41,FEMALE,RURAL,87883.4,NO,5,YES,NO,NO,YES,YES
ID13347,32,FEMALE,SUBURBAN,56102.11,,,YES,YES,NO,,NO
ID13348,23,FEMALE,SUBURBAN,71540.76,,3,YES,NO,NO,YES,YES
ID13349,34,MALE,TOWN,51483.52,,2,YES,YES,YES,NO,YES
ID13350,41,MALE,INNER_CITY,,NO,2,YES,NO,YES,NO,YES
ID13351,66,FEMALE,RURAL,61861.3,,,NO,YES,NO,,NO
ID13352,60,FEMALE,SUBURBAN,8894.59,,1,YES,YES,NO,YES,NO
ID13353,53,FEMALE,SUBURBAN,30802.13,NO,,NO,NO,NO,NO,NO
ID13354,54,FEMALE,INNER_CITY,61277.01,,,YES,NO,NO,YES,NO
ID13355,67,FEMALE,TOWN,8567.46,,,NO,YES,NO,NO,YES
ID13356,75,MALE,RURAL,,NO,5,NO,NO,YES,,NO
ID13357,35,MALE,TOWN,72025.97,YES,1,YES,YES,YES,,YES
ID13358,32,MALE,RURAL,18413.19,NO,5,NO,NO,YES,,NO
ID13359,19,MALE,INNER_CITY,74884.04,,4,YES,YES,YES,,YES
ID13360,56,MALE,INNER_CITY,,,3,YES,NO,NO,YES,YES
ID13361,45,MALE,RURAL,,YES,2,YES,YES,YES,,YES
ID13362,26,FEMALE,TOWN,63277.88,NO,0,NO,NO,YES,YES,YES
ID13363,69,MALE,RURAL,97467.36,NO,0,NO,NO,NO,NO,YES
ID13364,55,MALE,TOWN,39179.47,NO,,YES,NO,NO,YES,YES
ID13365,33,FEMALE,RURAL,33842.27,NO,,YES,YES,NO,,NO
ID13366,29,MALE,SUBURBAN,47211.47,YES,,YES,NO,NO,NO,YES
ID13367,44,FEMALE,SUBURBAN,52762.66,YES,1,NO,YES,YES,YES,NO
ID13368,48,MALE,INNER_CITY,11599.61,NO,0,NO,YES,NO,,YES
ID13369,40,FEMALE,SUBURBAN,37441.71,NO,0,NO,NO,NO,NO,NO
ID13370,23,MALE,INNER_CITY,43850.14,NO,4,NO,YES,NO,,YES
ID13371,60,FEMALE,SUBURBAN,49473.74,YES,3,NO,NO,YES,,NO
ID13372,47,FEMALE,RURAL,43470.44,YES,,YES,YES,NO,NO,NO
ID13373,67,MALE,TOWN,54474.74,NO,,NO,NO,NO,YES,YES
ID13374,50,FEMALE,INNER_CITY,,,,NO,NO,NO,NO,YES
ID13375,74,MALE,SUBURBAN,84475.49,NO,5,YES,NO,NO,YES,YES
ID13376,62,FEMALE,RURAL,10227.46,NO,2,YES,NO,NO,YES,NO
ID13377,53,FEMALE,TOWN,11282.02,,,NO,NO,YES,YES,NO
ID13378,38,MALE,RURAL,39415.38,YES,,NO,YES,NO,YES,YES
ID13379,39,FEMALE,RURAL,41980.88,,1,NO,NO,YES,NO,NO
ID13380,31,MALE,INNER_CITY,56716.8,NO,2,YES,YES,NO,YES,YES
ID13381,68,MALE,TOWN,88598.89,NO,4,NO,YES,NO,NO,NO
ID13382,64,FEMALE,RURAL,47832.97,YES,3,NO,YES,YES,NO,NO
ID13383,34,FEMALE,TOWN,39784.15,NO,,NO,YES,NO,YES,YES
ID13384,28,FEMALE,RURAL,26371.02,,2,YES,YES,YES,NO,NO
ID13385,74,FEMALE,SUBURBAN,6728.0,,5,NO,NO,YES,,NO
ID13386,18,MALE,INNER_CITY,29196.91,YES,1,YES,NO,YES,,YES
ID13387,29,MALE,INNER_CITY,49740.46,YES,1,YES,NO,YES,NO,NO
ID13388,25,FEMALE,RURAL,28392.89,,,NO,NO,NO,,NO
ID13389,24,FEMALE,RURAL,40007.49,YES,4,NO,NO,NO,,YES
ID13390,72,FEMALE,INNER_CITY,24105.53,,2,YES,NO,YES,NO,YES
ID13391,42,MALE,SUBURBAN,45961.62,NO,,NO,NO,NO,NO,NO
ID13392,23,MALE,SUBURBAN,,NO,2,NO,NO,NO,,YES
ID13393,41,MALE,SUBURBAN,46788.18,,2,NO,NO,YES,YES,YES
ID13394,41,MALE,RURAL,98790.67,YES,4,YES,NO,YES,,NO
ID13395,24,MALE,INNER_CITY,15014.06,YES,0,YES,YES,NO,NO,YES
ID13396,49,FEMALE,TOWN,30025.08,NO,1,YES,NO,NO,YES,NO
ID13397,61,FEMALE,INNER_CITY,94014.22,,2,YES,YES,YES,YES,YES
ID13398,64,FEMALE,RURAL,53783.2,NO,2,YES,YES,NO,YES,YES
ID13399,50,FEMALE,INNER_CITY,92368.55,,3,YES,NO,YES,NO,NO
ID13400,50,FEMALE,RURAL,30299.64,NO,1,YES,YES,NO,YES,NO
ID13401,47,MALE,TOWN,,NO,2,NO,NO,NO,,NO
ID13402,55,MALE,SUBURBAN,9274.45,NO,,YES,NO,YES,NO,YES
ID13403,64,MALE,SUBURBAN,86287.49,YES,4,YES,NO,NO,,NO
ID13404,59,MALE,INNER_CITY,,,3,YES,YES,NO,NO,YES
ID13405,34,FEMALE,INNER_CITY,82175.52,YES,3,NO,YES,YES,NO,YES
ID13406,38,FEMALE,INNER_CITY,27353.35,NO,2,YES,YES,YES,YES,NO
ID13407,29,FEMALE,SUBURBAN,88507.57,YES,3,NO,NO,YES,YES,NO
ID13408,43,MALE,RURAL,40697.29,NO,,YES,YES,NO,,YES
ID13409,56,MALE,TOWN,,,5,YES,YES,YES,YES,YES
ID13410,65,MALE,SUBURBAN,44212.94,YES,3,NO,YES,NO,YES,YES
ID13411,68,FEMALE,INNER_CITY,70155.91,NO,2,NO,YES,YES,NO,NO
ID13412,53,FEMALE,TOWN,,NO,,YES,NO,NO,,NO
ID13413,70,FEMALE,RURAL,95640.42,,,YES,NO,NO,,YES
ID13414,44,FEMALE,RURAL,63095.98,NO,,NO,NO,NO,,NO
ID13415,42,MALE,INNER_CITY,58116.21,YES,3,NO,YES,NO,,YES
ID13416,33,MALE,SUBURBAN,,YES,2,YES,NO,YES,NO,NO
ID13417,45,MALE,SUBURBAN,6793.04,,4,YES,NO,NO,,YES
ID13418,75,MALE,TOWN,55632.59,YES,,YES,YES,NO,,YES
ID13419,62,MALE,TOWN,96825.15,,2,YES,NO,YES,,YES
ID13420,45,MALE,TOWN,91902.42,,,NO,NO,NO,NO,NO
ID13421,72,MALE,TOWN,38600.6,YES,5,NO,NO,NO,,NO
ID13422,70,MALE,INNER_CITY,99426.48,YES,2,NO,YES,NO,,NO
ID13423,73,MALE,RURAL,86989.45,NO,3,YES,YES,YES,,YES
ID13424,70,MALE,INNER_CITY,62779.82,NO,5,YES,NO,YES,,YES
ID13425,70,FEMALE,RURAL,51347.27,NO,4,NO,NO,YES,YES,NO
ID13426,61,FEMALE,SUBURBAN,85994.1,,0,YES,YES,NO,,YES
ID13427,37,MALE,RURAL,,,3,NO,NO,NO,NO,NO
ID13428,52,FEMALE,TOWN,64015.7,NO,2,YES,YES,YES,NO,YES
ID13429,48,FEMALE,SUBURBAN,37238.8,NO,,NO,YES,YES,NO,YES
ID13430,71,MALE,INNER_CITY,34778.19,NO,3,YES,NO,NO,,NO
ID13431,27,MALE,TOWN,65278.5,NO,1,YES,YES,YES,,NO
ID13432,41,FEMALE,SUBURBAN,91597.14,YES,5,YES,NO,NO,NO,NO
ID13433,49,FEMALE,RURAL,,,0,YES,YES,YES,,NO
ID13434,22,MALE,RURAL,89210.56,YES,0,YES,YES,NO,,NO
ID13435,75,FEMALE,TOWN,92576.51,,4,YES,YES,NO,NO,YES
ID13436,44,FEMALE,RURAL,77588.2,,1,YES,NO,NO,NO,YES
ID13437,44,MALE,SUBURBAN,24032.7,YES,4,YES,NO,NO,,YES
ID13438,33,MALE,INNER_CITY,,NO,5,YES,YES,YES,,NO
ID13439,27,FEMALE,TOWN,89886.29,YES,1,YES,YES,NO,,NO
ID13440,74,FEMALE,TOWN,90138.54,YES,,NO,YES,NO,,NO
ID13441,34,MALE,TOWN,5543.03,NO,0,YES,YES,NO,YES,NO
ID13442,23,FEMALE,SUBURBAN,47235.27,,0,YES,YES,YES,,NO
ID13443,33,MALE,RURAL,6825.66,YES,,YES,YES,YES,YES,YES
ID13444,46,MALE,SUBURBAN,83473.24,NO,5,NO,NO,YES,,YES
ID13445,58,MALE,INNER_CITY,98104.59,NO,2,YES,YES,YES,NO,NO
ID13446,23,FEMALE,RURAL,93769.39,NO,5,YES,NO,YES,,YES
ID13447,46,MALE,RURAL,17467.35,,,NO,NO,YES,,NO
ID13448,53,FEMALE,TOWN,59191.29,,,NO,NO,NO,YES,YES
ID13449,38,FEMALE,INNER_CITY,71573.24,NO,2,NO,NO,YES,YES,YES
ID13450,67,MALE,INNER_CITY,87775.58,NO,2,NO,YES,YES,,NO
ID13451,46,FEMALE,RURAL,30647.02,NO,2,YES,YES,NO,NO,YES
ID13452,42,MALE,RURAL,12760.6,YES,0,YES,NO,NO,NO,NO
ID13453,18,FEMALE,TOWN,76786.09,NO,0,YES,NO,YES,NO,YES
ID13454,45,MALE,RURAL,84123.07,,5,NO,NO,NO,YES,NO
ID13455,30,FEMALE,RURAL,95689.93,YES,4,YES,YES,NO,YES,NO
ID13456,73,MALE,RURAL,68787.61,YES,3,YES,NO,YES,,NO
ID13457,31,FEMALE,RURAL,44201.17,NO,0,YES,YES,YES,NO,YES
ID13458,19,MALE,TOWN,88915.79,YES,,YES,YES,YES,NO,YES
ID13459,62,MALE,SUBURBAN,24620.37,NO,,YES,YES,YES,NO,YES
ID13460,50,MALE,SUBURBAN,63923.61,NO,,YES,NO,NO,YES,YES
ID13461,43,FEMALE,INNER_CITY,72997.36,NO,0,NO,NO,YES,,YES
ID13462,43,MALE,TOWN,14054.87,NO,1,YES,YES,NO,YES,NO
ID13463,65,FEMALE,INNER_CITY,,NO,,NO,YES,YES,NO,YES
ID13464,37,MALE,INNER_CITY,8098.38,,,NO,NO,NO,YES,YES
ID13465,46,FEMALE,TOWN,87815.36,YES,1,YES,YES,YES,,YES
ID13466,28,FEMALE,TOWN,48243.5,NO,2,NO,YES,YES,YES,YES
ID13467,22,MALE,INNER_CITY,61924.08,YES,2,YES,NO,YES,NO,NO
ID13468,27,FEMALE,RURAL,12220.2,NO,0,YES,YES,NO,YES,YES
ID13469,27,MALE,RURAL,38043.26,YES,5,YES,YES,NO,NO,YES
ID13470,24,FEMALE,SUBURBAN,,NO,3,YES,NO,YES,YES,YES
ID13471,57,MALE,RURAL,,NO,,NO,YES,YES,,YES
ID13472,59,FEMALE,INNER_CITY,5825.2,,5,NO,YES,NO,NO,YES
ID13473,22,MALE,TOWN,15001.54,,,NO,YES,NO,NO,NO
ID13474,63,FEMALE,INNER_CITY,70751.63,NO,2,NO,YES,NO,YES,NO
ID13475,49,MALE,SUBURBAN,46200.17,YES,3,NO,NO,YES,,YES
ID13476,23,MALE,TOWN,85409.22,YES,1,YES,NO,NO,,YES
ID13477,20,FEMALE,RURAL,94176.67,,,NO,YES,YES,YES,NO
ID13478,70,MALE,SUBURBAN,,,0,YES,NO,NO,NO,YES
ID13479,34,MALE,RURAL,99859.89,NO,0,NO,NO,NO,NO,NO
ID13480,68,MALE,TOWN,,NO,3,YES,NO,YES,YES,YES
ID13481,35,FEMALE,SUBURBAN,93045.08,YES,,YES,NO,NO,NO,NO
ID13482,37,MALE,TOWN,88435.03,NO,0,NO,YES,NO,YES,YES
ID13483,25,MALE,INNER_CITY,71630.52,YES,2,YES,YES,NO,,YES
ID13484,62,FEMALE,RURAL,62773.44,NO,2,YES,NO,YES,NO,YES
ID13485,71,FEMALE,RURAL,,YES,,NO,NO,NO,NO,NO
ID13486,50,FEMALE,RURAL,,,1,YES,NO,NO,NO,YES
ID13487,47,MALE,RURAL,82743.32,,,YES,YES,YES,,NO
ID13488,39,MALE,RURAL,60830.16,NO,4,YES,NO,YES,NO,YES
ID13489,51,MALE,SUBURBAN,6873.55,,,YES,NO,NO,,YES
ID13490,67,MALE,SUBURBAN,73386.31,YES,1,YES,NO,YES,YES,NO
ID13491,37,FEMALE,INNER_CITY,50681.07,,,NO,YES,YES,,NO
ID13492,56,MALE,SUBURBAN,57990.18,YES,0,YES,NO,NO,,NO
ID13493,19,FEMALE,TOWN,,,4,YES,YES,YES,,NO
ID13494,27,FEMALE,RURAL,,NO,1,YES,NO,YES,,NO
ID13495,49,FEMALE,SUBURBAN,62890.72,YES,4,NO,YES,NO,NO,NO
ID13496,50,MALE,TOWN,22019.49,YES,2,YES,YES,YES,,NO
ID13497,42,MALE,SUBURBAN,50483.99,NO,,NO,NO,NO,NO,NO
ID13498,59,FEMALE,INNER_CITY,92727.82,YES,1,YES,YES,NO,YES,YES
ID13499,58,MALE,SUBURBAN,93681.65,,4,YES,YES,NO,NO,YES
