_id,age,sex,region,income,married,children,car,save_act,current_act,mortgage,pep
ID13837,57,MALE,INNER_CITY,,,2,NO,YES,NO,,YES
ID13838,60,FEMALE,TOWN,98376.04,,,NO,YES,NO,NO,YES
ID13839,45,MALE,RURAL,99154.37,,0,NO,YES,YES,YES,NO
ID13840,75,FEMALE,INNER_CITY,29904.59,NO,1,NO,YES,YES,,YES
ID13841,22,MALE,SUBURBAN,,YES,0,NO,YES,NO,YES,YES
ID13842,53,FEMALE,TOWN,8937.19,YES,5,YES,YES,NO,YES,YES
ID13843,49,MALE,TOWN,47822.13,,0,NO,NO,NO,NO,YES
ID13844,71,FEMALE,INNER_CITY,27574.55,YES,3,NO,YES,NO,YES,YES
ID13845,36,MALE,TOWN,81314.18,NO,1,YES,YES,YES,NO,NO
ID13846,39,MALE,SUBURBAN,15000.75,YES,0,NO,YES,NO,NO,NO
ID13847,70,FEMALE,RURAL,16166.79,NO,2,NO,YES,NO,YES,YES
ID13848,68,FEMALE,TOWN,5214.46,,0,YES,YES,YES,NO,NO
ID13849,49,MALE,TOWN,55192.03,YES,3,YES,NO,YES,NO,NO
ID13850,67,MALE,RURAL,18515.18,,,YES,YES,YES,,NO
ID13851,46,MALE,INNER_CITY,68126.28,YES,3,NO,YES,NO,YES,YES
ID13852,68,MALE,INNER_CITY,5945.51,YES,3,NO,YES,NO,NO,YES
ID13853,40,FEMALE,RURAL,63944.56,NO,,YES,NO,YES,YES,YES
ID13854,65,MALE,TOWN,11828.7,YES,3,YES,NO,YES,,NO
ID13855,74,MALE,RURAL,99286.78,NO,0,YES,NO,NO,,NO
ID13856,54,FEMALE,INNER_CITY,96017.07,,5,NO,NO,NO,YES,NO
ID13857,55,FEMALE,INNER_CITY,70811.51,YES,1,NO,YES,NO,NO,NO
ID13858,71,MALE,TOWN,33929.54,,1,YES,YES,NO,YES,YES
ID13859,23,FEMALE,INNER_CITY,95823.55,,,NO,YES,NO,YES,YES
ID13860,39,FEMALE,SUBURBAN,39654.87,,3,YES,YES,NO,,YES
ID13861,19,FEMALE,RURAL,,YES,,NO,YES,NO,YES,NO
ID13862,61,MALE,TOWN,77861.19,,,YES,YES,NO,NO,YES
ID13863,30,FEMALE,RURAL,,NO,4,NO,NO,NO,YES,NO
ID13864,43,FEMALE,INNER_CITY,97696.4,,,YES,YES,NO,NO,YES
ID13865,23,FEMALE,TOWN,64678.16,YES,4,YES,YES,NO,YES,YES
ID13866,32,FEMALE,INNER_CITY,17681.48,YES,,NO,YES,NO,YES,YES
ID13867,46,FEMALE,SUBURBAN,89966.01,,5,NO,YES,NO,YES,YES
ID13868,62,FEMALE,TOWN,28248.31,,1,YES,NO,YES,NO,NO
ID13869,45,MALE,RURAL,,,2,YES,NO,NO,,NO
ID13870,71,MALE,TOWN,97695.33,,3,YES,NO,YES,,NO
ID13871,53,FEMALE,RURAL,81597.0,NO,,YES,NO,NO,,NO
ID13872,41,MALE,SUBURBAN,58728.84,YES,3,NO,YES,YES,NO,YES
ID13873,49,FEMALE,RURAL,14422.58,YES,2,YES,YES,NO,,YES
ID13874,69,FEMALE,TOWN,61935.25,YES,5,NO,YES,YES,,NO
ID13875,33,MALE,SUBURBAN,,YES,,YES,NO,NO,,YES
ID13876,63,FEMALE,RURAL,80602.86,YES,5,YES,YES,NO,NO,NO
ID13877,49,MALE,TOWN,79174.38,YES,4,YES,YES,YES,YES,NO
ID13878,57,FEMALE,RURAL,13870.37,YES,0,NO,YES,YES,,NO
ID13879,31,FEMALE,RURAL,66498.89,NO,5,YES,NO,NO,NO,YES
ID13880,70,FEMALE,TOWN,,NO,2,NO,NO,NO,,NO
ID13881,47,FEMALE,INNER_CITY,76047.06,YES,2,YES,NO,YES,YES,YES
ID13882,73,FEMALE,RURAL,83473.73,,,YES,NO,NO,NO,YES
ID13883,59,MALE,RURAL,35341.26,,,NO,NO,NO,NO,NO
ID13884,57,MALE,TOWN,44833.07,,1,NO,YES,YES,YES,NO
ID13885,62,FEMALE,TOWN,57333.13,YES,,NO,YES,NO,,NO
ID13886,70,FEMALE,RURAL,62747.28,,0,YES,NO,NO,NO,YES
ID13887,48,FEMALE,RURAL,19893.83,YES,1,YES,YES,YES,YES,YES
ID13888,40,MALE,INNER_CITY,,YES,,YES,YES,NO,,YES
ID13889,18,FEMALE,TOWN,,YES,3,YES,YES,NO,YES,NO
ID13890,18,MALE,SUBURBAN,,YES,,YES,NO,NO,,YES
ID13891,36,MALE,TOWN,35645.92,YES,0,YES,YES,YES,,NO
ID13892,61,MALE,RURAL,50738.14,YES,5,NO,YES,NO,NO,YES
ID13893,30,MALE,SUBURBAN,44075.33,YES,3,YES,NO,YES,YES,NO
ID13894,53,MALE,SUBURBAN,47074.87,YES,0,YES,NO,NO,NO,NO
ID13895,41,FEMALE,TOWN,,NO,,YES,YES,YES,YES,YES
ID13896,45,FEMALE,INNER_CITY,23614.66,YES,3,YES,NO,NO,NO,YES
ID13897,53,FEMALE,TOWN,,YES,4,NO,NO,NO,,YES
ID13898,57,FEMALE,INNER_CITY,10006.51,NO,,NO,NO,YES,YES,NO
ID13899,70,MALE,TOWN,14122.3,YES,4,NO,YES,YES,NO,YES
ID13900,45,FEMALE,TOWN,,NO,0,YES,YES,NO,YES,NO
ID13901,47,FEMALE,SUBURBAN,20313.63,,4,YES,NO,YES,NO,YES
ID13902,70,FEMALE,TOWN,25698.62,YES,4,YES,YES,NO,YES,NO
ID13903,59,MALE,TOWN,,NO,3,YES,NO,YES,,NO
ID13904,22,FEMALE,TOWN,96800.78,,1,NO,NO,YES,,NO
ID13905,29,MALE,TOWN,85342.77,NO,,YES,NO,YES,NO,YES
ID13906,68,FEMALE,SUBURBAN,96184.54,,5,YES,NO,NO,,YES
ID13907,20,MALE,TOWN,85816.56,,5,YES,NO,YES,YES,YES
ID13908,47,FEMALE,SUBURBAN,93210.26,NO,,NO,NO,NO,YES,YES
ID13909,28,FEMALE,TOWN,88155.04,NO,,NO,YES,YES,NO,YES
ID13910,22,FEMALE,INNER_CITY,86449.27,YES,3,YES,YES,NO,,YES
ID13911,41,MALE,INNER_CITY,61008.23,NO,4,NO,YES,NO,NO,NO
ID13912,29,FEMALE,INNER_CITY,32385.02,NO,,NO,YES,YES,NO,NO
ID13913,27,MALE,SUBURBAN,72024.78,YES,1,YES,YES,NO,NO,YES
ID13914,61,FEMALE,TOWN,,NO,5,YES,NO,YES,YES,YES
ID13915,68,FEMALE,TOWN,,NO,1,NO,YES,NO,YES,YES
ID13916,26,MALE,TOWN,60258.62,,2,NO,YES,YES,YES,NO
ID13917,68,FEMALE,SUBURBAN,11931.57,,3,YES,NO,NO,,YES
ID13918,33,MALE,INNER_CITY,,,5,NO,YES,YES,YES,NO
ID13919,74,MALE,RURAL,53982.41,,,YES,YES,YES,NO,YES
ID13920,26,FEMALE,RURAL,47361.57,NO,1,NO,NO,NO,,YES
ID13921,26,MALE,RURAL,68998.55,NO,,NO,NO,YES,YES,NO
ID13922,28,FEMALE,RURAL,78054.46,,0,NO,YES,NO,,NO
ID13923,26,MALE,TOWN,51236.24,NO,1,YES,YES,NO,NO,NO
ID13924,39,MALE,SUBURBAN,63468.15,YES,4,NO,YES,YES,NO,NO
ID13925,52,FEMALE,RURAL,97642.26,NO,0,NO,NO,YES,YES,YES
ID13926,53,FEMALE,TOWN,,NO,4,NO,YES,NO,NO,YES
ID13927,53,FEMALE,TOWN,11882.02,,1,YES,YES,NO,,NO
ID13928,21,FEMALE,RURAL,69452.43,,4,YES,YES,NO,YES,YES
ID13929,58,MALE,RURAL,53399.85,YES,,NO,NO,NO,YES,YES
ID13930,53,FEMALE,RURAL,82783.34,,0,YES,YES,NO,NO,YES
ID13931,44,MALE,INNER_CITY,,NO,1,YES,NO,YES,,NO
ID13932,54,FEMALE,INNER_CITY,85881.31,,5,NO,NO,YES,,NO
ID13933,72,MALE,INNER_CITY,36076.58,NO,5,YES,NO,NO,YES,NO
ID13934,66,MALE,INNER_CITY,43034.25,YES,,NO,YES,YES,NO,NO
ID13935,49,MALE,INNER_CITY,43126.98,NO,2,NO,YES,NO,NO,NO
ID13936,44,FEMALE,TOWN,51984.71,,3,YES,YES,YES,YES,YES
ID13937,27,MALE,INNER_CITY,83273.88,NO,,NO,YES,YES,NO,NO
ID13938,47,MALE,RURAL,52953.03,YES,5,NO,NO,YES,NO,NO
ID13939,49,MALE,SUBURBAN,10604.87,NO,4,NO,YES,NO,YES,NO
ID13940,59,MALE,TOWN,27445.72,YES,5,NO,NO,NO,YES,YES
ID13941,20,FEMALE,SUBURBAN,99664.16,NO,1,NO,NO,NO,NO,NO
ID13942,57,FEMALE,TOWN,66330.9,NO,2,YES,NO,NO,YES,NO
ID13943,71,FEMALE,RURAL,70882.33,YES,0,NO,YES,YES,YES,YES
ID13944,66,MALE,SUBURBAN,83145.96,YES,,YES,YES,YES,NO,YES
ID13945,75,MALE,RURAL,32790.82,,,NO,NO,YES,,YES
ID13946,36,FEMALE,SUBURBAN,93189.48,NO,5,YES,YES,NO,,YES
ID13947,26,MALE,INNER_CITY,9743.82,YES,4,NO,NO,YES,NO,NO
ID13948,60,FEMALE,INNER_CITY,68804.6,,0,NO,NO,NO,,YES
ID13949,34,FEMALE,SUBURBAN,,YES,2,NO,YES,YES,YES,YES
ID13950,74,MALE,RURAL,33732.69,YES,,YES,YES,YES,YES,NO
ID13951,30,MALE,SUBURBAN,,YES,,YES,NO,NO,,NO
ID13952,30,MALE,TOWN,76571.95,NO,2,NO,YES,YES,YES,YES
ID13953,23,MALE,TOWN,42548.34,,0,NO,NO,YES,YES,NO
ID13954,53,FEMALE,SUBURBAN,92378.23,,1,NO,YES,NO,,NO
ID13955,49,FEMALE,SUBURBAN,5126.83,,4,YES,NO,YES,,YES
ID13956,40,MALE,SUBURBAN,40417.99,,,YES,NO,YES,,YES
ID13957,38,FEMALE,INNER_CITY,43789.57,YES,2,NO,YES,NO,,YES
ID13958,29,MALE,RURAL,56250.87,NO,1,NO,YES,YES,YES,YES
ID13959,29,MALE,SUBURBAN,40257.35,,,YES,YES,NO,NO,YES
ID13960,25,FEMALE,RURAL,,YES,5,NO,NO,YES,NO,NO
ID13961,43,MALE,TOWN,96302.31,YES,,YES,NO,YES,NO,YES
ID13962,48,MALE,SUBURBAN,,,,NO,YES,YES,YES,YES
ID13963,39,MALE,TOWN,,NO,2,NO,YES,YES,YES,YES
ID13964,72,MALE,SUBURBAN,82803.61,NO,3,NO,YES,YES,,YES
ID13965,62,FEMALE,RURAL,99030.69,YES,4,NO,NO,NO,YES,YES
ID13966,58,FEMALE,INNER_CITY,18511.81,YES,1,NO,NO,NO,NO,YES
ID13967,25,FEMALE,RURAL,,YES,0,YES,NO,NO,,NO
ID13968,55,MALE,SUBURBAN,87236.86,,4,YES,YES,YES,YES,NO
ID13969,24,FEMALE,SUBURBAN,74685.42,YES,5,YES,NO,NO,,NO
ID13970,61,MALE,RURAL,49432.18,YES,5,NO,YES,YES,,NO
ID13971,28,MALE,SUBURBAN,31778.85,NO,,YES,NO,NO,,NO
ID13972,53,MALE,INNER_CITY,95181.48,YES,0,NO,NO,YES,YES,YES
ID13973,48,FEMALE,SUBURBAN,18788.34,NO,,NO,NO,NO,YES,YES
ID13974,47,MALE,SUBURBAN,95171.7,,,NO,NO,YES,YES,YES
ID13975,34,FEMALE,TOWN,48689.48,,2,NO,NO,YES,NO,NO
ID13976,25,FEMALE,RURAL,17286.05,,,NO,NO,YES,NO,NO
ID13977,35,FEMALE,TOWN,11750.36,,5,NO,NO,YES,NO,NO
ID13978,47,FEMALE,INNER_CITY,22227.36,NO,3,YES,YES,NO,YES,NO
ID13979,22,MALE,SUBURBAN,96469.17,YES,2,NO,NO,YES,NO,NO
ID13980,72,FEMALE,INNER_CITY,49593.67,,4,YES,NO,NO,NO,NO
ID13981,27,FEMALE,RURAL,20911.52,,0,NO,YES,NO,,YES
ID13982,65,MALE,INNER_CITY,58775.49,YES,,YES,NO,NO,NO,YES
ID13983,54,FEMALE,RURAL,,,1,NO,YES,YES,YES,NO
ID13984,44,FEMALE,TOWN,96629.32,NO,1,NO,YES,NO,,YES
ID13985,38,FEMALE,RURAL,91407.09,NO,,YES,NO,NO,,NO
ID13986,61,FEMALE,SUBURBAN,28201.72,,,NO,NO,NO,,YES
ID13987,50,MALE,RURAL,65719.38,YES,0,NO,NO,NO,YES,YES
ID13988,74,MALE,TOWN,69605.12,,,NO,YES,YES,YES,YES
ID13989,31,MALE,TOWN,14125.8,YES,5,YES,NO,NO,YES,NO
ID13990,66,MALE,SUBURBAN,,,0,NO,YES,NO,NO,YES
ID13991,20,FEMALE,TOWN,60776.81,NO,5,YES,YES,YES,YES,YES
ID13992,74,MALE,INNER_CITY,77051.69,,,YES,YES,YES,,YES
ID13993,22,MALE,SUBURBAN,23523.0,NO,4,NO,YES,NO,NO,NO
ID13994,48,FEMALE,RURAL,60110.32,NO,1,YES,YES,NO,,NO
ID13995,25,FEMALE,RURAL,81394.48,,,YES,YES,NO,NO,YES
ID13996,71,MALE,INNER_CITY,57348.58,NO,,YES,NO,NO,NO,NO
ID13997,68,FEMALE,SUBURBAN,14540.5,YES,3,NO,YES,NO,YES,NO
ID13998,65,FEMALE,SUBURBAN,78137.25,YES,2,NO,YES,NO,NO,YES
ID13999,23,FEMALE,SUBURBAN,70448.34,YES,5,YES,YES,NO,YES,NO
