_id,age,sex,region,income,married,children,car,save_act,current_act,mortgage,pep
ID13836,36,MALE,SUBURBAN,44416.4,,5,NO,YES,YES,YES,NO
ID13837,48,FEMALE,SUBURBAN,73618.64,YES,4,YES,YES,YES,NO,NO
ID13838,58,MALE,TOWN,35086.76,,0,YES,NO,YES,NO,NO
ID13839,61,MALE,RURAL,58143.36,NO,,YES,NO,NO,,YES
ID13840,25,FEMALE,SUBURBAN,,YES,0,NO,YES,YES,NO,NO
ID13841,50,FEMALE,TOWN,,NO,1,YES,NO,NO,NO,NO
ID13842,24,FEMALE,SUBURBAN,15184.56,NO,,NO,YES,YES,,YES
ID13843,64,MALE,SUBURBAN,73105.84,NO,,NO,NO,NO,NO,YES
ID13844,28,FEMALE,RURAL,86679.48,NO,4,NO,YES,YES,YES,YES
ID13845,44,FEMALE,TOWN,,YES,0,YES,YES,YES,NO,YES
ID13846,55,FEMALE,RURAL,13236.17,,4,NO,NO,NO,NO,NO
ID13847,20,MALE,RURAL,89432.96,YES,1,NO,YES,NO,,NO
ID13848,59,MALE,SUBURBAN,17914.44,NO,1,YES,NO,YES,,NO
ID13849,63,MALE,INNER_CITY,,NO,0,NO,YES,NO,YES,YES
ID13850,70,FEMALE,TOWN,48140.34,,5,NO,NO,NO,,YES
ID13851,23,MALE,TOWN,46779.17,NO,4,YES,YES,NO,,YES
ID13852,44,FEMALE,SUBURBAN,16802.77,,3,YES,YES,YES,,YES
ID13853,34,FEMALE,SUBURBAN,22186.02,,5,YES,NO,YES,YES,NO
ID13854,50,MALE,SUBURBAN,24248.0,NO,0,NO,YES,NO,,NO
ID13855,41,MALE,SUBURBAN,31306.51,YES,5,NO,NO,YES,YES,NO
ID13856,19,MALE,TOWN,66591.28,NO,,NO,NO,NO,,YES
ID13857,38,FEMALE,RURAL,12087.74,NO,2,NO,NO,NO,,NO
ID13858,67,FEMALE,RURAL,,NO,,YES,YES,YES,YES,NO
ID13859,51,MALE,INNER_CITY,82420.79,NO,0,YES,NO,NO,YES,NO
ID13860,43,FEMALE,SUBURBAN,57218.19,,1,NO,YES,YES,YES,NO
ID13861,33,FEMALE,SUBURBAN,,YES,,YES,YES,YES,,YES
ID13862,45,FEMALE,RURAL,54300.21,NO,1,NO,NO,YES,,YES
ID13863,40,FEMALE,INNER_CITY,59128.4,YES,,YES,NO,NO,NO,NO
ID13864,19,MALE,TOWN,21468.67,YES,4,NO,YES,NO,NO,YES
ID13865,55,FEMALE,TOWN,34230.26,,5,NO,YES,YES,NO,YES
ID13866,39,MALE,INNER_CITY,,NO,5,NO,NO,YES,NO,NO
ID13867,43,MALE,RURAL,,,2,NO,NO,YES,,YES
ID13868,27,FEMALE,INNER_CITY,73548.88,,,NO,YES,NO,,YES
ID13869,40,FEMALE,SUBURBAN,,NO,0,YES,YES,NO,NO,YES
ID13870,22,FEMALE,TOWN,82630.58,,2,NO,NO,NO,YES,YES
ID13871,47,MALE,TOWN,98868.81,YES,2,NO,NO,NO,YES,NO
ID13872,44,FEMALE,INNER_CITY,24591.76,,,YES,NO,NO,NO,YES
ID13873,72,MALE,TOWN,36274.11,NO,2,YES,NO,YES,YES,YES
ID13874,52,MALE,TOWN,12260.11,YES,,NO,YES,NO,,NO
ID13875,31,MALE,SUBURBAN,27458.73,YES,0,YES,NO,NO,,NO
ID13876,42,FEMALE,RURAL,28969.91,YES,1,YES,YES,YES,YES,YES
ID13877,70,FEMALE,RURAL,16791.21,NO,,NO,NO,NO,,YES
ID13878,74,MALE,INNER_CITY,17780.11,NO,3,YES,YES,NO,YES,NO
ID13879,56,FEMALE,RURAL,56668.87,,0,YES,YES,NO,YES,YES
ID13880,49,MALE,SUBURBAN,89079.47,YES,0,NO,YES,NO,YES,YES
ID13881,42,MALE,INNER_CITY,,YES,3,YES,YES,NO,,NO
ID13882,63,FEMALE,INNER_CITY,96614.65,,4,YES,NO,NO,YES,YES
ID13883,37,MALE,SUBURBAN,69545.25,,1,YES,YES,NO,,YES
ID13884,52,FEMALE,SUBURBAN,66400.64,NO,5,YES,YES,NO,,YES
ID13885,35,FEMALE,INNER_CITY,10175.71,NO,,YES,YES,YES,NO,NO
ID13886,60,MALE,TOWN,97913.91,YES,,NO,YES,NO,,NO
ID13887,31,MALE,RURAL,14715.88,,4,YES,NO,YES,YES,NO
ID13888,60,MALE,RURAL,42526.11,,3,YES,YES,YES,NO,NO
ID13889,75,FEMALE,SUBURBAN,72420.76,,3,NO,NO,YES,YES,NO
ID13890,64,MALE,TOWN,45140.68,YES,,NO,NO,YES,,NO
ID13891,20,FEMALE,INNER_CITY,71232.77,,0,NO,YES,YES,YES,NO
ID13892,64,FEMALE,INNER_CITY,66342.05,NO,5,YES,NO,YES,YES,NO
ID13893,50,MALE,SUBURBAN,86715.94,NO,0,YES,NO,YES,NO,YES
ID13894,52,MALE,SUBURBAN,99067.3,,,NO,YES,NO,NO,YES
ID13895,47,MALE,INNER_CITY,,,3,YES,YES,YES,YES,NO
ID13896,63,MALE,SUBURBAN,30667.43,YES,,NO,YES,NO,NO,NO
ID13897,23,FEMALE,SUBURBAN,81155.07,NO,2,NO,YES,YES,NO,YES
ID13898,31,FEMALE,TOWN,51792.43,NO,3,YES,YES,YES,YES,YES
ID13899,68,FEMALE,INNER_CITY,71169.51,NO,5,NO,NO,NO,YES,NO
ID13900,36,FEMALE,RURAL,98803.72,NO,,YES,NO,YES,NO,NO
ID13901,67,MALE,INNER_CITY,14212.63,YES,5,YES,YES,NO,,YES
ID13902,69,MALE,INNER_CITY,11877.67,,,NO,NO,YES,,NO
ID13903,63,FEMALE,INNER_CITY,,YES,,YES,YES,YES,YES,NO
ID13904,23,FEMALE,RURAL,9499.09,YES,,NO,YES,YES,,YES
ID13905,44,FEMALE,TOWN,33352.77,NO,,YES,YES,YES,NO,YES
ID13906,28,MALE,TOWN,15286.77,NO,0,NO,YES,NO,,YES
ID13907,25,MALE,SUBURBAN,61344.1,,5,YES,YES,YES,,NO
ID13908,28,FEMALE,RURAL,42319.55,,4,YES,YES,NO,NO,YES
ID13909,74,FEMALE,INNER_CITY,,YES,3,NO,YES,NO,YES,NO
ID13910,38,FEMALE,SUBURBAN,25531.51,YES,0,NO,YES,NO,NO,YES
ID13911,67,MALE,RURAL,40656.42,NO,2,YES,YES,NO,YES,NO
ID13912,30,MALE,SUBURBAN,23005.7,NO,4,YES,NO,NO,,NO
ID13913,45,MALE,TOWN,87136.71,,5,YES,NO,NO,NO,NO
ID13914,25,FEMALE,INNER_CITY,89665.62,NO,1,NO,YES,YES,YES,YES
ID13915,46,FEMALE,TOWN,92245.34,YES,,YES,YES,NO,,YES
ID13916,20,FEMALE,TOWN,58121.2,YES,3,YES,NO,NO,,NO
ID13917,62,FEMALE,TOWN,73084.0,,4,YES,YES,NO,NO,YES
ID13918,29,FEMALE,RURAL,90026.29,YES,3,NO,NO,NO,NO,NO
ID13919,45,MALE,SUBURBAN,88931.25,,4,YES,YES,YES,YES,YES
ID13920,75,MALE,INNER_CITY,99085.85,,4,YES,NO,NO,,YES
ID13921,49,MALE,TOWN,30489.32,YES,3,NO,YES,NO,YES,YES
ID13922,53,MALE,INNER_CITY,20720.9,,4,NO,NO,NO,YES,YES
ID13923,73,MALE,RURAL,63094.07,NO,5,NO,NO,NO,NO,NO
ID13924,47,MALE,INNER_CITY,51884.45,,,YES,YES,NO,YES,YES
ID13925,53,MALE,INNER_CITY,94663.13,NO,,NO,NO,YES,,NO
ID13926,18,MALE,RURAL,84216.26,,2,YES,NO,YES,,NO
ID13927,36,MALE,SUBURBAN,61780.83,YES,1,YES,NO,NO,NO,YES
ID13928,19,FEMALE,INNER_CITY,75908.39,NO,3,NO,YES,YES,,NO
ID13929,35,FEMALE,SUBURBAN,33070.67,YES,3,YES,NO,YES,YES,NO
ID13930,58,FEMALE,SUBURBAN,42216.28,YES,2,NO,YES,YES,NO,YES
ID13931,73,FEMALE,RURAL,21549.73,YES,2,YES,YES,NO,YES,NO
ID13932,60,MALE,RURAL,21815.71,NO,,NO,NO,YES,,NO
ID13933,55,FEMALE,RURAL,86166.98,,5,NO,NO,YES,,YES
ID13934,57,MALE,INNER_CITY,98743.52,,3,NO,YES,YES,NO,NO
ID13935,72,FEMALE,INNER_CITY,58165.8,,0,NO,YES,NO,NO,YES
ID13936,28,FEMALE,RURAL,71645.23,NO,0,NO,YES,NO,,YES
ID13937,27,FEMALE,RURAL,49854.38,YES,,NO,YES,NO,NO,YES
ID13938,70,FEMALE,SUBURBAN,88121.13,,0,NO,NO,NO,YES,NO
ID13939,73,MALE,INNER_CITY,84968.52,NO,,NO,NO,YES,YES,NO
ID13940,35,MALE,TOWN,66553.75,YES,1,NO,YES,NO,YES,YES
ID13941,74,MALE,RURAL,96689.82,YES,4,NO,YES,YES,NO,NO
ID13942,42,FEMALE,RURAL,42862.04,YES,,NO,YES,NO,NO,YES
ID13943,46,FEMALE,INNER_CITY,34170.57,,0,NO,YES,NO,YES,YES
ID13944,47,FEMALE,INNER_CITY,90648.59,NO,,NO,NO,NO,YES,YES
ID13945,19,MALE,SUBURBAN,,YES,4,YES,NO,NO,NO,NO
ID13946,65,FEMALE,SUBURBAN,96522.09,NO,3,YES,YES,NO,YES,YES
ID13947,42,FEMALE,INNER_CITY,99052.7,NO,2,NO,YES,NO,NO,NO
ID13948,40,MALE,RURAL,36139.77,,,NO,YES,YES,,YES
ID13949,27,FEMALE,TOWN,77283.93,YES,,NO,NO,YES,,YES
ID13950,21,MALE,SUBURBAN,,YES,,NO,YES,YES,,NO
ID13951,48,FEMALE,RURAL,33720.75,NO,0,YES,NO,NO,YES,NO
ID13952,38,MALE,TOWN,86701.02,,2,YES,NO,NO,NO,YES
ID13953,24,MALE,INNER_CITY,,NO,4,YES,NO,YES,,YES
ID13954,72,FEMALE,RURAL,57635.37,NO,1,NO,NO,YES,YES,YES
ID13955,32,FEMALE,INNER_CITY,25304.73,YES,4,YES,YES,YES,,YES
ID13956,70,FEMALE,TOWN,,,,YES,YES,NO,NO,YES
ID13957,65,MALE,INNER_CITY,,NO,3,YES,YES,NO,NO,NO
ID13958,66,MALE,TOWN,50932.24,NO,,YES,YES,YES,,NO
ID13959,68,FEMALE,TOWN,49509.59,,3,YES,NO,YES,,YES
ID13960,51,MALE,INNER_CITY,42703.12,YES,,NO,NO,YES,NO,NO
ID13961,52,MALE,RURAL,24655.98,NO,4,YES,YES,NO,NO,NO
ID13962,33,FEMALE,TOWN,88264.65,,,NO,NO,NO,,NO
ID13963,72,FEMALE,RURAL,90797.61,,2,NO,YES,NO,YES,YES
ID13964,63,FEMALE,SUBURBAN,20311.55,YES,,YES,YES,YES,NO,YES
ID13965,64,FEMALE,RURAL,77390.63,NO,,NO,YES,YES,NO,NO
ID13966,29,FEMALE,SUBURBAN,36570.11,,0,NO,NO,YES,NO,NO
ID13967,57,MALE,INNER_CITY,,NO,,YES,YES,YES,,YES
ID13968,27,MALE,SUBURBAN,84658.5,,,YES,NO,NO,,NO
ID13969,65,MALE,RURAL,,NO,,YES,YES,YES,NO,NO
ID13970,65,MALE,RURAL,40724.15,NO,1,YES,NO,YES,,YES
ID13971,70,MALE,RURAL,59669.77,NO,2,YES,NO,NO,,YES
ID13972,51,FEMALE,RURAL,6840.59,YES,,YES,NO,YES,YES,YES
ID13973,32,MALE,TOWN,44238.07,,0,NO,YES,NO,,NO
ID13974,18,FEMALE,RURAL,44103.75,,,NO,NO,YES,NO,YES
ID13975,34,FEMALE,SUBURBAN,12958.36,,2,NO,YES,NO,,NO
ID13976,58,MALE,SUBURBAN,18824.4,YES,1,YES,NO,NO,YES,YES
ID13977,72,FEMALE,TOWN,48084.07,YES,,YES,YES,YES,NO,YES
ID13978,44,MALE,SUBURBAN,23346.94,NO,,YES,YES,NO,YES,NO
ID13979,34,FEMALE,TOWN,8480.34,,4,YES,NO,YES,YES,YES
ID13980,30,MALE,RURAL,,,0,NO,YES,NO,NO,NO
ID13981,65,MALE,INNER_CITY,12166.52,YES,4,NO,NO,NO,NO,NO
ID13982,56,MALE,INNER_CITY,62506.03,,3,YES,YES,YES,YES,NO
ID13983,70,MALE,SUBURBAN,95794.32,YES,5,YES,YES,YES,NO,NO
ID13984,58,MALE,TOWN,20220.29,NO,,NO,NO,NO,NO,NO
ID13985,43,FEMALE,RURAL,77872.26,NO,1,YES,NO,YES,,NO
ID13986,61,MALE,TOWN,18740.33,,,NO,YES,YES,NO,YES
ID13987,45,FEMALE,TOWN,6333.63,YES,4,YES,NO,NO,NO,NO
ID13988,56,FEMALE,TOWN,41151.38,NO,,NO,YES,YES,YES,YES
ID13989,57,MALE,TOWN,38855.53,YES,3,YES,NO,NO,NO,YES
ID13990,28,MALE,INNER_CITY,23015.48,,3,YES,NO,YES,YES,NO
ID13991,31,MALE,TOWN,,,3,YES,NO,YES,,NO
ID13992,33,FEMALE,TOWN,25310.85,YES,3,NO,YES,NO,,NO
ID13993,32,MALE,TOWN,65001.75,,1,YES,YES,NO,YES,NO
ID13994,28,MALE,SUBURBAN,55843.85,,1,NO,NO,YES,,YES
ID13995,74,MALE,TOWN,,NO,0,NO,YES,YES,NO,NO
ID13996,72,FEMALE,RURAL,17604.39,YES,,NO,YES,NO,YES,NO
ID13997,49,FEMALE,INNER_CITY,44852.11,NO,3,NO,YES,NO,YES,YES
ID13998,46,FEMALE,SUBURBAN,82207.19,,,NO,YES,YES,NO,YES
ID13999,52,MALE,RURAL,45443.11,YES,,NO,NO,NO,YES,YES
