_id,age,sex,region,income,married,children,car,save_act,current_act,mortgage,pep
ID13838,55,FEMALE,INNER_CITY,54273.3,,5,NO,NO,NO,NO,YES
ID13839,66,MALE,RURAL,52746.38,,0,YES,YES,YES,YES,NO
ID13840,66,MALE,TOWN,32478.15,,,NO,YES,NO,YES,YES
ID13841,73,FEMALE,INNER_CITY,39161.18,NO,,NO,NO,NO,,YES
ID13842,67,MALE,RURAL,,YES,0,NO,YES,YES,,YES
ID13843,73,MALE,INNER_CITY,40331.09,,0,YES,YES,YES,NO,NO
ID13844,28,MALE,SUBURBAN,10610.98,YES,5,YES,YES,YES,YES,NO
ID13845,60,FEMALE,INNER_CITY,81056.19,NO,1,NO,NO,NO,NO,NO
ID13846,74,FEMALE,SUBURBAN,40450.3,,0,YES,NO,YES,NO,NO
ID13847,48,MALE,TOWN,87064.81,NO,4,YES,YES,NO,YES,NO
ID13848,18,FEMALE,TOWN,,NO,4,YES,YES,NO,,YES
ID13849,44,MALE,RURAL,,NO,5,NO,NO,NO,YES,YES
ID13850,65,MALE,INNER_CITY,35530.53,NO,3,NO,YES,YES,YES,NO
ID13851,44,MALE,INNER_CITY,,,5,YES,NO,YES,NO,YES
ID13852,60,FEMALE,INNER_CITY,73678.51,,5,NO,YES,YES,,NO
ID13853,46,MALE,INNER_CITY,46690.97,NO,5,NO,YES,NO,YES,NO
ID13854,56,FEMALE,SUBURBAN,14239.99,NO,5,YES,NO,YES,,NO
ID13855,75,FEMALE,RURAL,48529.12,YES,3,NO,YES,NO,NO,YES
ID13856,44,FEMALE,RURAL,96851.67,YES,2,YES,YES,NO,YES,NO
ID13857,35,MALE,RURAL,58869.87,,1,NO,YES,NO,,YES
ID13858,25,MALE,INNER_CITY,55265.98,YES,1,YES,YES,YES,,YES
ID13859,34,FEMALE,SUBURBAN,25258.16,NO,,NO,YES,YES,YES,NO
ID13860,57,MALE,RURAL,63715.43,YES,,NO,YES,NO,,YES
ID13861,45,MALE,RURAL,36705.23,,3,NO,YES,YES,YES,NO
ID13862,41,MALE,TOWN,6741.39,NO,,YES,YES,NO,NO,YES
ID13863,58,FEMALE,INNER_CITY,,NO,,NO,NO,NO,,NO
ID13864,29,MALE,INNER_CITY,,NO,1,NO,NO,YES,NO,YES
ID13865,40,MALE,TOWN,,YES,0,YES,YES,NO,NO,YES
ID13866,70,FEMALE,TOWN,86623.84,YES,2,YES,NO,YES,NO,YES
ID13867,63,MALE,SUBURBAN,52141.49,YES,0,NO,YES,NO,YES,NO
ID13868,19,FEMALE,RURAL,29113.58,,5,YES,NO,NO,,NO
ID13869,48,MALE,RURAL,,YES,3,YES,NO,NO,YES,NO
ID13870,72,MALE,SUBURBAN,21503.61,,,YES,YES,YES,,YES
ID13871,50,MALE,SUBURBAN,73071.97,NO,4,YES,NO,NO,,NO
ID13872,32,FEMALE,INNER_CITY,87626.66,YES,5,NO,NO,NO,,NO
ID13873,73,MALE,TOWN,35130.22,NO,5,YES,NO,NO,YES,YES
ID13874,72,FEMALE,RURAL,54188.42,NO,2,NO,YES,NO,YES,NO
ID13875,57,MALE,SUBURBAN,,NO,4,NO,YES,NO,YES,NO
ID13876,74,MALE,TOWN,89449.87,,,YES,YES,NO,NO,NO
ID13877,18,FEMALE,INNER_CITY,22615.88,NO,1,NO,YES,NO,NO,NO
ID13878,66,FEMALE,SUBURBAN,8555.44,,3,NO,NO,YES,NO,YES
ID13879,30,FEMALE,TOWN,9867.09,NO,,NO,NO,YES,,YES
ID13880,44,MALE,RURAL,63598.83,YES,3,NO,NO,NO,,NO
ID13881,26,MALE,SUBURBAN,,,3,YES,YES,NO,YES,NO
ID13882,47,FEMALE,TOWN,31066.61,,3,YES,YES,NO,YES,NO
ID13883,42,MALE,INNER_CITY,89630.77,YES,3,NO,NO,YES,YES,NO
ID13884,38,FEMALE,SUBURBAN,95892.37,YES,2,YES,NO,YES,,YES
ID13885,47,FEMALE,RURAL,20426.7,NO,,NO,YES,YES,YES,YES
ID13886,24,FEMALE,INNER_CITY,20757.39,,,YES,YES,YES,YES,NO
ID13887,47,FEMALE,RURAL,52279.06,NO,,YES,YES,NO,YES,YES
ID13888,24,FEMALE,RURAL,26039.57,,5,YES,NO,YES,YES,NO
ID13889,38,MALE,SUBURBAN,39574.43,YES,2,YES,YES,YES,,NO
ID13890,45,FEMALE,RURAL,77826.11,NO,,YES,YES,NO,NO,NO
ID13891,66,MALE,SUBURBAN,79050.45,YES,3,YES,NO,NO,,NO
ID13892,69,MALE,SUBURBAN,77194.15,,,YES,YES,YES,,NO
ID13893,42,MALE,TOWN,,NO,1,NO,YES,YES,NO,NO
ID13894,59,MALE,SUBURBAN,47612.82,YES,,YES,YES,NO,YES,YES
ID13895,32,MALE,SUBURBAN,11382.79,YES,,NO,NO,YES,,YES
ID13896,62,MALE,SUBURBAN,,NO,4,NO,YES,YES,YES,YES
ID13897,49,FEMALE,TOWN,76075.3,NO,4,YES,YES,NO,,NO
ID13898,41,FEMALE,SUBURBAN,52642.55,NO,5,YES,YES,NO,YES,NO
ID13899,61,MALE,SUBURBAN,32128.59,YES,0,YES,NO,NO,,YES
ID13900,21,MALE,RURAL,29394.34,NO,2,YES,YES,YES,YES,NO
ID13901,62,MALE,INNER_CITY,,NO,,YES,YES,YES,NO,YES
ID13902,34,MALE,TOWN,84309.92,YES,,NO,YES,YES,,NO
ID13903,44,FEMALE,RURAL,49530.62,,3,YES,NO,YES,NO,NO
ID13904,41,FEMALE,TOWN,52442.17,NO,0,YES,NO,YES,NO,NO
ID13905,68,MALE,INNER_CITY,90158.28,YES,5,NO,YES,YES,YES,YES
ID13906,71,FEMALE,TOWN,,YES,0,NO,NO,NO,,NO
ID13907,32,MALE,SUBURBAN,41534.2,,5,YES,NO,YES,,NO
ID13908,19,FEMALE,RURAL,17379.89,NO,1,NO,YES,NO,YES,YES
ID13909,52,MALE,TOWN,91904.15,YES,,NO,YES,YES,NO,YES
ID13910,71,FEMALE,SUBURBAN,90272.64,NO,1,NO,NO,NO,,YES
ID13911,32,MALE,TOWN,41697.31,YES,1,NO,YES,YES,NO,YES
ID13912,54,FEMALE,SUBURBAN,68986.95,NO,3,YES,NO,YES,NO,YES
ID13913,50,FEMALE,TOWN,70639.95,,0,YES,NO,YES,,YES
ID13914,18,MALE,SUBURBAN,,,3,NO,YES,YES,,YES
ID13915,73,MALE,TOWN,,,3,NO,YES,YES,,NO
ID13916,64,FEMALE,TOWN,,YES,5,YES,YES,NO,YES,NO
ID13917,54,MALE,INNER_CITY,40213.79,YES,3,NO,NO,NO,,NO
ID13918,21,MALE,TOWN,65788.98,NO,2,NO,NO,YES,,YES
ID13919,23,MALE,RURAL,,,,NO,YES,YES,,YES
ID13920,71,FEMALE,SUBURBAN,85290.15,YES,,NO,YES,NO,,NO
ID13921,59,MALE,SUBURBAN,83389.42,YES,2,YES,NO,NO,YES,YES
ID13922,40,FEMALE,INNER_CITY,38694.59,,2,YES,NO,YES,,NO
ID13923,59,FEMALE,INNER_CITY,75477.8,NO,,NO,NO,YES,NO,YES
ID13924,37,FEMALE,RURAL,7574.52,,,NO,NO,YES,,NO
ID13925,27,MALE,INNER_CITY,66561.63,,1,YES,NO,NO,NO,NO
ID13926,22,MALE,INNER_CITY,96143.74,,1,YES,YES,NO,YES,YES
ID13927,61,MALE,TOWN,52978.17,NO,4,YES,YES,NO,YES,YES
ID13928,51,MALE,RURAL,90887.77,YES,4,YES,NO,YES,YES,YES
ID13929,26,FEMALE,TOWN,,NO,0,YES,NO,YES,,NO
ID13930,38,FEMALE,RURAL,83793.14,,0,NO,NO,NO,,NO
ID13931,33,FEMALE,SUBURBAN,51676.98,YES,,YES,YES,YES,YES,NO
ID13932,32,FEMALE,RURAL,92059.77,,3,YES,YES,YES,YES,NO
ID13933,61,MALE,INNER_CITY,,,2,YES,YES,NO,NO,NO
ID13934,64,MALE,SUBURBAN,54393.6,NO,,NO,NO,NO,,NO
ID13935,31,FEMALE,SUBURBAN,28099.53,NO,0,NO,YES,YES,YES,NO
ID13936,24,MALE,RURAL,25383.38,NO,0,NO,YES,YES,NO,NO
ID13937,24,MALE,TOWN,59204.59,,,NO,NO,NO,,YES
ID13938,71,FEMALE,TOWN,16332.63,,2,NO,YES,YES,,YES
ID13939,59,FEMALE,TOWN,44181.86,YES,3,YES,NO,NO,,NO
ID13940,71,MALE,RURAL,50138.29,YES,5,NO,YES,NO,YES,NO
ID13941,74,MALE,TOWN,19064.15,NO,1,YES,YES,NO,NO,NO
ID13942,47,FEMALE,INNER_CITY,50389.03,NO,,YES,YES,NO,,YES
ID13943,24,MALE,INNER_CITY,18081.81,YES,4,NO,YES,YES,NO,NO
ID13944,39,MALE,SUBURBAN,12218.18,YES,2,NO,YES,YES,YES,NO
ID13945,52,FEMALE,SUBURBAN,89064.35,,0,NO,NO,YES,,YES
ID13946,47,FEMALE,TOWN,5355.35,YES,3,NO,NO,YES,NO,NO
ID13947,45,FEMALE,TOWN,65901.25,,,YES,YES,YES,NO,NO
ID13948,52,FEMALE,TOWN,73436.79,YES,5,NO,NO,YES,YES,YES
ID13949,30,FEMALE,INNER_CITY,66916.04,,5,NO,NO,NO,,NO
ID13950,42,FEMALE,RURAL,99282.28,,2,YES,NO,YES,,NO
ID13951,55,MALE,SUBURBAN,96216.24,YES,3,YES,NO,YES,YES,NO
ID13952,33,MALE,RURAL,57485.21,YES,,NO,YES,YES,,NO
ID13953,65,FEMALE,TOWN,8536.65,NO,,YES,YES,YES,,YES
ID13954,46,MALE,RURAL,77560.84,YES,2,NO,NO,NO,NO,YES
ID13955,20,FEMALE,TOWN,,NO,1,YES,NO,NO,YES,NO
ID13956,69,FEMALE,INNER_CITY,59458.37,YES,1,YES,YES,NO,NO,YES
ID13957,51,MALE,TOWN,48374.46,NO,,YES,NO,NO,YES,YES
ID13958,44,FEMALE,TOWN,86634.59,NO,,YES,YES,YES,,NO
ID13959,40,FEMALE,RURAL,,YES,0,NO,YES,NO,YES,YES
ID13960,31,MALE,SUBURBAN,,YES,2,YES,YES,YES,,NO
ID13961,67,FEMALE,SUBURBAN,36024.98,NO,1,NO,NO,YES,,NO
ID13962,19,FEMALE,RURAL,85918.43,NO,4,NO,YES,NO,YES,YES
ID13963,37,FEMALE,SUBURBAN,36536.19,NO,5,YES,NO,YES,NO,NO
ID13964,25,FEMALE,INNER_CITY,72290.8,YES,0,NO,YES,NO,,NO
ID13965,19,MALE,SUBURBAN,82937.13,NO,2,YES,NO,YES,YES,YES
ID13966,38,FEMALE,RURAL,99222.13,YES,5,NO,YES,NO,YES,YES
ID13967,32,MALE,RURAL,44616.19,NO,,YES,NO,YES,,YES
ID13968,60,FEMALE,TOWN,68418.83,YES,,NO,NO,NO,NO,YES
ID13969,41,FEMALE,SUBURBAN,,NO,5,YES,YES,YES,,NO
ID13970,18,MALE,TOWN,40101.65,,,YES,YES,YES,YES,NO
ID13971,67,MALE,INNER_CITY,77725.43,YES,,YES,YES,YES,NO,YES
ID13972,74,FEMALE,INNER_CITY,68442.32,YES,3,NO,NO,NO,YES,NO
ID13973,19,MALE,INNER_CITY,62712.92,,5,NO,YES,YES,YES,NO
ID13974,27,FEMALE,TOWN,30033.06,,1,NO,YES,NO,YES,NO
ID13975,69,MALE,RURAL,5790.59,,2,NO,YES,YES,,NO
ID13976,71,MALE,RURAL,95593.63,,2,NO,YES,YES,NO,NO
ID13977,38,FEMALE,INNER_CITY,66631.42,,4,NO,NO,YES,NO,NO
ID13978,54,MALE,INNER_CITY,37165.99,YES,0,YES,NO,NO,YES,YES
ID13979,38,MALE,TOWN,,YES,2,YES,YES,YES,,NO
ID13980,66,MALE,TOWN,,YES,2,NO,YES,YES,,NO
ID13981,63,MALE,RURAL,6789.0,NO,3,YES,NO,NO,NO,YES
ID13982,61,MALE,INNER_CITY,18889.79,NO,4,NO,NO,NO,NO,YES
ID13983,44,MALE,SUBURBAN,94618.84,YES,5,YES,NO,NO,,YES
ID13984,73,FEMALE,INNER_CITY,94597.78,YES,2,YES,YES,YES,,NO
ID13985,75,MALE,TOWN,32381.38,YES,5,NO,NO,NO,NO,NO
ID13986,45,MALE,TOWN,75737.46,,3,NO,YES,YES,,NO
ID13987,30,FEMALE,TOWN,88851.79,YES,,NO,YES,YES,,YES
ID13988,29,FEMALE,TOWN,68414.52,NO,4,NO,NO,NO,,YES
ID13989,63,MALE,INNER_CITY,8196.91,,3,YES,NO,NO,NO,YES
ID13990,66,FEMALE,SUBURBAN,92378.67,YES,1,NO,NO,NO,YES,NO
ID13991,64,MALE,RURAL,84996.2,YES,,YES,NO,NO,YES,YES
ID13992,65,FEMALE,SUBURBAN,97398.65,,,YES,NO,YES,,YES
ID13993,65,FEMALE,TOWN,93038.28,,,NO,NO,NO,NO,YES
ID13994,63,FEMALE,INNER_CITY,52074.82,NO,4,NO,YES,YES,,YES
ID13995,67,MALE,RURAL,,YES,0,NO,NO,YES,,YES
ID13996,55,MALE,RURAL,77978.5,YES,,YES,YES,YES,NO,YES
ID13997,46,FEMALE,RURAL,39308.65,NO,,NO,NO,NO,NO,NO
ID13998,20,FEMALE,TOWN,,NO,1,NO,NO,YES,,YES
ID13999,27,FEMALE,TOWN,,YES,,NO,NO,NO,YES,YES
